,763,0,0,1,0,0,,1001,5001,ff,StartDiagnosticSession.Default
,763,0,0,1,0,0,,1002,5002,ff,StartDiagnosticSession.Reprog
,763,0,0,1,0,0,,1003,5003,ff,StartDiagnosticSession.Extended
,763,0,0,1,0,0,,14FFFFFF,54FFFFFF,ff,ClearDiagnosticInformation.All
,763,16,23,1,0,0,,1901FF,5901FF,ff,DTCStatusAvailabilityMask
,763,52,52,1,0,0,,1902FF,5902FF,ff,DTCStatus.confirmedDTC,0:No;1:Yes
,763,53,53,1,0,0,,1902FF,5902FF,ff,DTCStatus.pendingDTC,0:No;1:Yes
,763,54,54,1,0,0,,1902FF,5902FF,ff,DTCStatus.testFailedThisMonitoringCycle,0:No;1:Yes
,763,55,55,1,0,0,,1902FF,5902FF,ff,DTCStatus.testFailed,0:No;1:Yes
,763,16,39,1,0,0,,1903000000FF,5903000000FF,4ff,DTCRecord
,763,40,47,1,0,0,,1903000000FF,5903000000FF,ff,DTCSnapshotRecordNumber
,763,16,39,1,0,0,,1904000000FF,5904000000FF,4ff,DTCRecord
,763,40,47,1,0,0,,1904000000FF,5904000000FF,ff,StatusOfDTC
,763,16,39,1,0,0,,190600000080,590600000080,4ff,DTCRecord
,763,40,47,1,0,0,,190600000080,590600000080,ff,DTCSnapshotRecordNumber
,763,48,55,1,0,0,,190600000080,590600000080,ff,DTCExtendedDataRecordNumber,128:Mileage;129:AgingCounter;130:DTCOccurrenceCounter
,763,56,79,1,0,0,km,190600000080,590600000080,ff,DTCExtendedData.Mileage
,763,16,39,1,0,0,,190600000081,590600000081,4ff,DTCRecord
,763,40,47,1,0,0,,190600000081,590600000081,ff,DTCSnapshotRecordNumber
,763,48,55,1,0,0,,190600000081,590600000081,ff,DTCExtendedDataRecordNumber,128:Mileage;129:AgingCounter;130:DTCOccurrenceCounter
,763,56,63,1,0,0,,190600000081,590600000081,ff,DTCExtendedData.AgingCounter
,763,16,39,1,0,0,,190600000082,590600000082,4ff,DTCRecord
,763,40,47,1,0,0,,190600000082,590600000082,ff,DTCSnapshotRecordNumber
,763,48,55,1,0,0,,190600000082,590600000082,ff,DTCExtendedDataRecordNumber,128:Mileage;129:AgingCounter;130:DTCOccurrenceCounter
,763,56,63,1,0,0,,190600000082,590600000082,ff,DTCExtendedData.DTCOccurrenceCounter
,763,16,39,1,0,0,,1906000000FF,5906000000FF,4ff,DTCRecord
,763,40,47,1,0,0,,1906000000FF,5906000000FF,ff,DTCSnapshotRecordNumber
,763,48,55,1,0,0,,1906000000FF,5906000000FF,ff,DTCExtendedDataRecordNumber,128:Mileage;129:AgingCounter;130:DTCOccurrenceCounter
,763,56,79,1,0,0,km,1906000000FF,5906000000FF,ff,DTCExtendedData.Mileage
,763,16,23,1,0,0,,190A,590A,ff,DTCStatusAvailabilityMask
,763,24,39,1,0,0,,190A,590A,ff,DTCDeviceIdentifier,37889:Oil level sensor monitoring;37890:Fuel gauge monitoring;37891:Brake fluid level;37892:Warning Airbag telltale monitoring;37893:HANDS OFF Telltale diagnosis;37894:Safety Monitoring Reset (Historical DTC only);37896:SBR telltale command monitoring (ext telltale);37900:NVM monitoring;37902:Loss of Ethernet connection;37903:Lost communication with Multimedia;37904:Trip computer input(s) monitoring;37906:ExternalTemperature Inputs monitoring;37907:Error Configuration;37908:Backlight Dimming level inputs monitoring;37909:High Side PWM outputs for backlight monitoring;37910:+ Batt PWM monitoring;37922:EPS Frame Safety mechanisms;37923:FWS Frame Safety mechanisms;37924:SafetyBag triggering;37925:STOP Telltale diagnosis (SS1);37926:SERVICE Telltale diagnosis (SS2);37928:EBA Frame Safety mechanism;37929:VDC EV/PHEV Frame Safety mechanism;37936:LCTakeOverFrame Safety mechanisms;49192:BUS OFF CAN V;49207:BUS OFF CAN M;49411:Perte trame VNodeSBW;49432:Perte trame VNodeSCR;49442:Perte trame VNodeESC;49447:Perte trame VNodeTPMS;49449:Perte trame VNodeTPW;49560:Perte trame VNodeEcall;49567:Perte trame VNodeMULTIDRIVE;49717:Perte trame VNodeAEBS;49731:Perte trame VNodeHFP;49732:Perte trame VNodeHFP_FAST;57604:Perte trame NodeFWS;57611:Perte trame NodeVADA;57619:Perte trame NodeVSP;57624:Perte trame NodeHFM;57661:Perte trame NodeADB;57664:Perte trame NodeECM;57665:Perte trame NodeAT;57667:Perte trame NodeHEVC;57672:Perte trame NodeBrake_ABS_VDC Control Module;57674:Perte trame NodeETC_4GRIP;57679:Perte trame NodeBCM;57680:Perte trame NodeACU;57682:Perte trame NodeADAS;57684:Perte trame NodeMULTIMEDIA_CANV;57685:Perte trame NodeEPKB;57689:Perte trame NodeEPS;57691:Perte trame NodeUSM;57695:Perte trame NodeRADAR;57700:Perte trame NodeDSMU;57701:Perte trame NodeUPA_SONAR;57702:Perte trame NodeMBL;57703:Perte trame NodeEBA;57707:Perte trame NodeFront_Camera;57709:Perte trame NodeTCU;57715:Perte trame NodeHUD;57716:Perte trame VNodeBSWSonar;57718:Perte trame NodeIDM module;57720:Perte trame NodeMAGIC_FOLDING;57940:Perte trame NodeMULTIMEDIA_CANM;61443:Power supply monitoring
,763,40,47,1,0,0,,190A,590A,ff,DTCFailureType,0:Device and failure type ODB codding;1:General Electrical Failure;2:General signal failure;3:FM  / PWM Failures;4:System Internal Failures;5:System Programming Failures;6:Algorithm Based Failures;7:Mechanical Failures;8:Bus Signal / Message Failures;9:Component Failures;17:circuit short to ground;18:circuit short to battery;19:circuit open;20:circuit short to ground or open;21:circuit short to battery or open;22:circuit voltage below threshold;23:circuit voltage above threshold;24:circuit current below threshold;25:circuit current above threshold;26:circuit resistance below threshold;27:circuit resistance above threshold;28:circuit voltage out of range;29:circuit current out of range;30:circuit resistance out of range;31:circuit intermittent;33:signal amplitude < minimum;34:signal amplitude > maximum;35:signal stuck low;36:signal stuck high;37:signal shape / waveform failure;38:signal rate of change below threshold;39:signal rate of change above threshold;40:signal bias level out of range / zero adjt failure;41:signal signal invalid;47:signal erratic;49:no signal;50:signal low time < minimum;51:signal low time > maximum;52:signal high time < minimum;53:signal high time > maximum;54:signal frequency too low;55:signal frequency too high;56:signal frequency incorrect;57:incorrect has too few pulses;58:incorrect has too many pulses;65:general checksum failure;66:general memory failure;67:special memory failure;68:data memory failure;69:program memory failure;70:calibration / parameter memory failure;71:watchdog / safety µC failure;72:supervision software failure;73:internal electronic failure;74:incorrect component installed;75:over temperature;81:not programmed;82:not activated;83:deactivated;84:missing calibration;85:not configured;97:signal calculation failure;98:signal compare failure;99:circuit / component protection time-out;100:signal plausibility failure;101:signal has too few transitions / events;102:signal has too many transitions / events;103:signal incorrect after event;104:event information;113:actuator stuck;114:actuator stuck open;115:actuator stuck closed;116:actuator slipping;117:emergency position not reachable;118:wrong mounting position;119:commanded position not reachable;120:alignment or adjustment incorrect;121:mechanical linkage failure;122:fluid leak or seal failure;123:low fluid level;129:invalid serial data received;130:alive / sequence counter incorrect / not updated;131:value of signal protection calculation incorrect;132:signal below allowable range;133:signal above allowable range;134:signal invalid;135:missing message;136:bus off;143:erratic;145:parametric;146:performance or incorrect operation;147:no operation;148:unexpected operation;149:incorrect assembly;150:component internal failure;151:Component/system operation obstructed or blocked;152:component or system over temperature
,763,48,55,1,0,0,,190A,590A,ff,DTCSnapshotRecordNumber
,763,24,31,1,0,0,,220101,620101,ff,Language_CF,0:Albanese;1:Arabic;2:Bulgarian;3:Chinese Mandarin(Simplified Chinese character);4:Croatian;5:Czech;6:Danish;7:Dutch;8:English (UK);9:Estonian;10:Finnish;11:French;12:German;13:Greek;14:Hebrew;15:Hindi;16:Hungarian;17:Indonesian (Bahasa);18:Italian;19:Japanese;20:Korean;21:Latvian;22:Lithuanian;23:Norwegian;24:Persian (Farsi / Iranian);25:Polish;26:Portuguese (Portugal);27:Portuguese Brazilian;28:Romanian;29:Russian;30:Serbian;31:Slovakian;32:Slovenian;33:Spanish (Castillan);34:Spanish Latin American (also Mexican);35:Swedish;36:Turkish;37:Ukrainian;38:Vietnamese;255:Not used
,763,24,31,1,0,0,,220102,620102,ff,GearBoxType_CF,0:Manual gearbox;1:Automatic gearbox (Pluristable PRND);2:Automatic gearbox (ShiftByWire H-grid);3:Automatic gearbox (I-Shifter ICE PRND);4:Automatic gearbox (I-Shifter EV/PHEV PRNDB);5:Automatic gearbox (Pluristable PRNDL --> CVT);6:Automatic gearbox (Pluristable PRNDB --> EV/PHEV)
,763,24,31,1,0,0,,220103,620103,ff,CarburationType_CF,0:Petrol;1:Diesel;2:GNC;3:GPL;4:Petrol/GNC;5:Petrol/GPL;6:PHEV;7:EV;8:HEV
,763,24,31,1,0,0,,220104,620104,ff,DistanceUnit_CF,0:km;1:miles
,763,24,31,1,0,0,,220105,620105,ff,VolumeUnit_CF,0:litre;1:gallon UK;2:gallon US
,763,24,31,1,0,0,,220106,620106,ff,TripComputerType_CF,0:without Trip Computer;1:volume/mileage (par défaut);2:mileage/volume
,763,24,31,1,0,0,,220107,620107,ff,TyrePressureUnit_CF,0:bar;1:psi
,763,24,31,1,0,0,,220108,620108,ff,VehicleGUIStyle_CF,0:Hatchback;1:Sedan;2:SUV;3:LCV/CDV;4:VU
,763,24,31,1,0,0,,220109,620109,ff,FrontSBRInhibition_CF,0:Front SBR not inhibited;1:Front SBR inhibited
,763,24,31,1,0,0,,22010A,62010A,ff,ParkingBrakeType_CF,0:Manual Parking Brake;1:Assisted Parking Brake
,763,24,24,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_ABS,0:Not autotested;1:Autotested
,763,25,25,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_ESC,0:Not autotested;1:Autotested
,763,26,26,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_ESC OFF,0:Not autotested;1:Autotested
,763,27,27,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_TPMS,0:Not autotested;1:Autotested
,763,28,28,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_StopStart Unavailable,0:Not autotested;1:Autotested
,763,29,29,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_EPS,0:Not autotested;1:Autotested
,763,30,30,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_Airbag,0:Not autotested;1:Autotested
,763,31,31,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_HFP,0:Not autotested;1:Autotested
,763,32,32,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_GAS_LPG,0:Not autotested;1:Autotested
,763,33,33,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_FCW,0:Not autotested;1:Autotested
,763,34,34,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_UREA,0:Not autotested;1:Autotested
,763,35,35,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_Electrical Failure_SED,0:not autotested;1:Autotested
,763,36,36,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_HV Battery too hot,0:Not autotested;1:Autotested
,763,38,38,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_AEBS failure_OFF,0:Not autotested;1:Autotested
,763,39,39,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_MiniFlex,0:Not autotested;1:Autotested
,763,40,40,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_MinorBrakingFailure_AMBER,0:Not autotested;1:Autotested
,763,41,41,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_DPF,0:Not autotested;1:Autotested
,763,42,42,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_FuelCapOpen,0:Not autotested;1:Autotested
,763,43,43,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_LightingFailure,0:Not autotested;1:Autotested
,763,44,44,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_LDW,0:Not autotested;1:Autotested
,763,45,45,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_AFSfailure,0:Not autotested;1:Autotested
,763,46,46,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.ADAS_HandsOFFdetection,0:Not autotested;1:Autotested
,763,47,47,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_Electrical Failure Major,0:Not autotested;1:Autotested
,763,48,48,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_Charge failure,0:Not autotested;1:Autotested
,763,49,49,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_xEV System Failure,0:Not autotested;1:Autotested
,763,50,50,1,0,0,,22010B,62010B,ff,TelltaleAutotestP1_CF.Autotest_SBS failure_OFF,0:Not autotested;1:Autotested
,763,24,31,1,0,0,,22010C,62010C,ff,TACStrategy_CF,0:No Filter;1:Fast Filter only (Korean market);2:Full filter
,763,24,31,1,0,0,,22010D,62010D,ff,UPAMMI_CF,0:Without UPA MMI;1:With UPA MMI
,763,24,31,1,0,0,,22010E,62010E,ff,TPMSMMI_CF,0:Without TPMS;1:With TPMS;2:With TPW
,763,24,31,1,0,0,,22010F,62010F,ff,OverspeedWarningPresent_CF,0:Without overspeed warning;1:With overspeed warning (GCC countries);2:With overspeed warning (India)
,763,24,24,1,0,0,,220110,620110,ff,DisplayableLanguage_P1_CF.Hindi,0:Hindi NO;1:Hindi Yes
,763,25,25,1,0,0,,220110,620110,ff,DisplayableLanguage_P1_CF.Hebrew,0:Hebrew NO;1:Hebrew Yes
,763,26,26,1,0,0,,220110,620110,ff,DisplayableLanguage_P1_CF.Greek,0:Greek NO;1:Greek Yes
,763,27,27,1,0,0,,220110,620110,ff,DisplayableLanguage_P1_CF.German,0:German NO;1:German Yes
,763,28,28,1,0,0,,220110,620110,ff,DisplayableLanguage_P1_CF.French,0:French NO;1:French Yes
,763,29,29,1,0,0,,220110,620110,ff,DisplayableLanguage_P1_CF.Finnish,0:Finnish NO;1:Finnish Yes
,763,30,30,1,0,0,,220110,620110,ff,DisplayableLanguage_P1_CF.Estonian,0:Estonian NO;1:Estonian Yes
,763,31,31,1,0,0,,220110,620110,ff,DisplayableLanguage_P1_CF.English.UK,0:English (UK) NO;1:English (UK) Yes
,763,32,32,1,0,0,,220110,620110,ff,DisplayableLanguage_P1_CF.Dutch,0:Dutch NO;1:Dutch Yes
,763,33,33,1,0,0,,220110,620110,ff,DisplayableLanguage_P1_CF.Danish,0:Danish NO;1:Danish Yes
,763,34,34,1,0,0,,220110,620110,ff,DisplayableLanguage_P1_CF.Czech,0:Czech NO;1:Czech Yes
,763,35,35,1,0,0,,220110,620110,ff,DisplayableLanguage_P1_CF.Croatian,0:Croatian NO;1:Croatian Yes
,763,36,36,1,0,0,,220110,620110,ff,DisplayableLanguage_P1_CF.ChineseMandarin,0:ChineseMandarin (Simplified Chinese)/Mainland NO;1:ChineseMandarin (Simplified Chinese)/Mainland Yes
,763,37,37,1,0,0,,220110,620110,ff,DisplayableLanguage_P1_CF.Bulgarian,0:Bulgarian NO;1:Bulgarian Yes
,763,38,38,1,0,0,,220110,620110,ff,DisplayableLanguage_P1_CF.Arabic,0:Arabic NO;1:Arabic Yes
,763,39,39,1,0,0,,220110,620110,ff,DisplayableLanguage_P1_CF.Albanese,0:Albanese NO;1:Albanese Yes
,763,24,24,1,0,0,,220111,620111,ff,DisplayableLanguage_P2_CF.Slovakian,0:Slovakian NO;1:Slovakian Yes
,763,25,25,1,0,0,,220111,620111,ff,DisplayableLanguage_P2_CF.Serbian,0:Serbian NO;1:Serbian Yes
,763,26,26,1,0,0,,220111,620111,ff,DisplayableLanguage_P2_CF.Russian,0:Russian NO;1:Russian Yes
,763,27,27,1,0,0,,220111,620111,ff,DisplayableLanguage_P2_CF.Romanian,0:Romanian NO;1:Romanian Yes
,763,28,28,1,0,0,,220111,620111,ff,DisplayableLanguage_P2_CF.Portuguese.Brazilian,0:Portuguese Brazilian NO;1:Portuguese Brazilian Yes
,763,29,29,1,0,0,,220111,620111,ff,DisplayableLanguage_P2_CF.Portuguese,0:Portuguese NO;1:Portuguese Yes
,763,30,30,1,0,0,,220111,620111,ff,DisplayableLanguage_P2_CF.Polish,0:Polish NO;1:Polish Yes
,763,31,31,1,0,0,,220111,620111,ff,DisplayableLanguage_P2_CF.Persian.Farsi.Iranian,0:Persian (Farsi/Iranian) NO;1:Persian (Farsi/Iranian) Yes
,763,32,32,1,0,0,,220111,620111,ff,DisplayableLanguage_P2_CF.Norwegian,0:Norwegian NO;1:Norwegian Yes
,763,33,33,1,0,0,,220111,620111,ff,DisplayableLanguage_P2_CF.Lithuanian,0:Lithuanian NO;1:Lithuanian Yes
,763,34,34,1,0,0,,220111,620111,ff,DisplayableLanguage_P2_CF.Latvian,0:Latvian NO;1:Latvian Yes
,763,35,35,1,0,0,,220111,620111,ff,DisplayableLanguage_P2_CF.Korean,0:Korean NO;1:Korean Yes
,763,36,36,1,0,0,,220111,620111,ff,DisplayableLanguage_P2_CF.Japanese,0:Japanese NO;1:Japanese Yes
,763,37,37,1,0,0,,220111,620111,ff,DisplayableLanguage_P2_CF.Italian,0:Italian NO;1:Italian Yes
,763,38,38,1,0,0,,220111,620111,ff,DisplayableLanguage_P2_CF.Indonesian.Bahasa,0:Indonesian (Bahasa) NO;1:Indonesian (Bahasa) Yes
,763,39,39,1,0,0,,220111,620111,ff,DisplayableLanguage_P2_CF.Hungarian,0:Hungarian NO;1:Hungarian Yes
,763,33,33,1,0,0,,220112,620112,ff,DisplayableLanguage_P3_CF.Vietnamese,0:Vietnamese NO;1:Vietnamese Yes
,763,34,34,1,0,0,,220112,620112,ff,DisplayableLanguage_P3_CF.Ukrainian,0:Ukrainian NO;1:Ukrainian Yes
,763,35,35,1,0,0,,220112,620112,ff,DisplayableLanguage_P3_CF.Turkish,0:Turkish NO;1:Turkish Yes
,763,36,36,1,0,0,,220112,620112,ff,DisplayableLanguage_P3_CF.Swedish,0:Swedish NO;1:Swedish Yes
,763,37,37,1,0,0,,220112,620112,ff,DisplayableLanguage_P3_CF.Spanish.LatinAmerican,0:Spanish Latin American (also Mexican) NO;1:Spanish Latin American (also Mexican) Yes
,763,38,38,1,0,0,,220112,620112,ff,DisplayableLanguage_P3_CF.Spanish.Castillan,0:Spanish (Castillan) NO;1:Spanish (Castillan) Yes
,763,39,39,1,0,0,,220112,620112,ff,DisplayableLanguage_P3_CF.Slovenian,0:Slovenian NO;1:Slovenian Yes
,763,25,25,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeSRVM,0:Without SRVM;1:With SRVM
,763,26,26,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeBSWRadar,0:Without BSW radar;1:With     BSW radar
,763,27,27,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeEBA,0:Without NodeEBA;1:With     NodeEBA
,763,28,28,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeMBL,0:Without NodeMBL;1:With     NodeMBL
,763,29,29,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeDSMU,0:Without NodeDSMU;1:With     NodeDSMU
,763,30,30,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeADB,0:Without NodeADB;1:With     NodeADB
,763,31,31,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeVSP,0:Without NodeVSP;1:With     NodeVSP
,763,32,32,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeHUD,0:Without NodeHUD;1:With     NodeHUD
,763,33,33,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeMULTIMEDIA_CANM,0:Without NodeMULTIMEDIA_CANM;1:With     NodeMULTIMEDIA_CANM
,763,34,34,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeMULTIMEDIA_CANV,0:Without NodeMULTIMEDIA_CANV;1:With     NodeMULTIMEDIA_CANV
,763,35,35,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeTCU,0:Without NodeTCU;1:With     NodeTCU
,763,36,36,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeMAGIC_FOLDING,0:Without NodeMAGIC_FOLDING;1:With     NodeMAGIC_FOLDING
,763,37,37,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeFRONT_CAMERA,0:Without NodeFRONT_CAMERA;1:With     NodeFRONT_CAMERA
,763,38,38,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeRADAR,0:Without NodeRADAR;1:With     NodeRADAR
,763,39,39,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeADAS,0:Without NodeADAS;1:With     NodeADAS
,763,40,40,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeVADA,0:Without NodeVADA;1:With     NodeVADA
,763,41,41,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeIDM,0:Without NodeIDM;1:With     NodeIDM
,763,42,42,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeFWS,0:Without NodeFWS;1:With     NodeFWS
,763,43,43,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeETC_4GRIP,0:Without NodeETC_4GRIP;1:With     NodeETC_4GRIP
,763,44,44,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeUPA_SONAR,0:Without NodeUPA_SONAR;1:With     NodeUPA_SONAR
,763,45,45,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeHFM,0:Without NodeHFM;1:With     NodeHFM
,763,46,46,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeHEPS,0:Without NodeHEPS;1:With     NodeHEPS
,763,47,47,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeEPS,0:Without NodeEPS;1:With     NodeEPS
,763,48,48,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeHEVC,0:Without NodeHEVC;1:With     NodeHEVC
,763,49,49,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeECM,0:Without NodeECM;1:With     NodeECM
,763,50,50,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeAT,0:Without NodeAT;1:With     NodeAT
,763,51,51,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeEPKB,0:Without NodeEPKB;1:With     NodeEPKB
,763,52,52,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeBRAKE_ABS_VDC,0:Without NodeBRAKE_ABS_VDC;1:With     NodeBRAKE_ABS_VDC
,763,53,53,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeACU,0:Without NodeACU;1:With     NodeACU
,763,54,54,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeEMM,0:Without NodeEMM;1:With     NodeEMM
,763,55,55,1,0,0,,220113,620113,ff,ECUPresent_Part1_CF.NodeUSM,0:Without NodeUSM;1:With     NodeUSM
