,77e,24,39,.1,0,1,°,223002,623002,ff,Activate_verlog_or_Error angle_operation,
,77e,24,31,1,0,0,,223004,623004,ff,Interlock HV Battery,1:Opened status;2:Closed status
,77e,24,31,1,0,0,,223006,623006,ff,Interlock OBC,1:Opened status;2:Closed status
,77e,24,31,1,0,0,,223007,623007,ff,InterlockBatt,1:Opened status;2:Closed status
,77e,24,55,1,0,0,km,223008,623008,1ff,DistanceTotalizer,
,77e,24,39,.01,0,2,V,22300A,62300A,ff,Batt_voltage_mes,
,77e,24,31,1,0,0,,22300B,62300B,ff,APCStatus,1:APC  OFF on CAN;2:APC  ON on CAN
,77e,24,31,1,0,0,,22300C,62300C,ff,Volt_APCPEB_veh_status,1:APC wire OFF;2:APC wire ON
,77e,24,39,.01,0,2,V,22300D,62300D,ff,OnboardPowerSupply,
,77e,24,39,1,0,0,V,22300E,62300E,ff,DC_high_voltage,
,77e,24,31,1,0,0,,22301C,62301C,ff,InverterActivation,1:Inverter Off;2:Inverter On
,77e,24,39,.1,5000,1,A,22301D,62301D,ff,PowerTrainCurrent,
,77e,24,39,1,800,0,A,22301E,62301E,1ff,Current Ph U,
,77e,24,39,1,800,0,A,22301F,62301F,1ff,Current Ph V,
,77e,24,39,1,800,0,A,223021,623021,1ff,Current Ph W,
,77e,24,39,.1,2000,1,N·m,223024,623024,1ff,TorqueRequest,
,77e,24,39,.1,2000,1,N·m,223025,623025,1ff,PEBTorque,
,77e,24,39,1,0,0,N·m,223026,623026,1ff,ElecMachineMaxMotorTorque,
,77e,24,39,1,200,0,N·m,223027,623027,1ff,ElecMachineMaxGenTorque,
,77e,24,39,1,12000,0,rpm,223028,623028,1ff,ElecMachineSpeed,
,77e,24,31,1,0,0,%,223029,623029,ff,InverterTemp,
,77e,24,31,1,0,0,%,22302A,62302A,ff,ElecMachineTemp,
,77e,24,39,1,50,0,°C,22302B,62302B,1ff,InverterTempOrder,
,77e,24,39,1,50,0,°C,22302C,62302C,1ff,Stator temperature,
,77e,24,31,1,0,0,,22302D,62302D,ff,B_PebDischarge_sch_req,1:Discharge not requested;2:Discharge requested
,77e,24,31,1,0,0,,22302E,62302E,ff,PEBActiveDischarge,0:active discharge not in process;1:active discharge in process
,77e,24,31,1,0,0,,22302F,62302F,ff,ElecMAchineWorkingMode,1:Motor Mode;2:Generator Mode
,77e,24,31,1,0,0,,223030,623030,ff,ElecMachineDefault,0:No Fault Type;1:Fault Type 1 INV Stopped C Class;2:Fault Type 2 INV Stopped D Class;3:Safety Reserved;4:Fault Type 3 Safety Barrier Lost;5:Fault Type 4 Alert Service;6:Fault Type 5 Charge Stop Alert;7:Reserved
,77e,24,39,5.49450549450549E-03,0,3,°,223034,623034,ff,Rotor_PositionSensor Supply,
,77e,24,31,1,0,0,,223041,623041,1ff,Interlock PTC_AC,1:Opened status;2:Closed status
,77e,24,31,1,0,0,,223042,623042,ff,Interlock Cover,1:Opened status;2:Closed status
,77e,24,151,1,0,0,,22F010,62F010,2ff,Fingerprint,
,77e,24,103,1,0,0,,22F011,62F011,2ff,IndexSrvData,
,77e,24,103,1,0,0,,22F012,62F012,2ff,Operational Reference,
,77e,24,47,1,0,0,km,22F0D0,62F0D0,ff,Mileage of the occurrence counter,
,77e,24,279,1,0,0,,22F180,62F180,2ff,BootVersion,
,77e,24,103,1,0,0,,22F182,62F182,4ff,CalibrationNumber,
,77e,24,103,1,0,0,,22F187,62F187,2ff,vehicleManufacturerSparePartNumber,
,77e,24,103,1,0,0,,22F188,62F188,2ff,vehicleManufacturerECUSoftwareNumber,
,77e,24,135,1,0,0,,22F18A,62F18A,2ff,systemSupplierIdentifier,
,77e,24,183,1,0,0,,22F18C,62F18C,2ff,ECUSerialNumber,
,77e,24,55,1,0,0,,22F18E,62F18E,4ff,VehicleManufacturerKitAssemblyPartNumber,
,77e,24,103,1,0,0,,22F191,62F191,2ff,vehicleManufacturerECUHardwareNumber,
,77e,24,87,1,0,0,,22F194,62F194,2ff,systemSupplierECUSoftwareNumber,
,77e,24,127,1,0,0,,22F195,62F195,2ff,systemSupplierECUSoftwareVersionNumber,
,77e,24,31,1,0,0,,22F1A0,62F1A0,4ff,diagnosticVersion,
,77e,24,103,1,0,0,,22F1A1,62F1A1,2ff,vehicleManufacturerSparePartNumber_N,
,77e,24,103,1,0,0,,22F1A2,62F1A2,2ff,ConfigurationDataReferenceAfterConfigurationProcess,
,77e,0,0,1,0,0,,22FD00,62FD00,ff,DataRead.Digest,
,77e,0,0,1,0,0,,3,7,ff,TesterPresent.WithResponse,
