,76d,44,47,1,0,0,,1902FF,5902FF,ff,DTCFailureType.ManufacturerOrSupplier,
,76d,48,48,1,0,0,,1902FF,5902FF,ff,DTCStatus.warningIndicatorRequested,0:No;1:Yes
,76d,49,49,1,0,0,,1902FF,5902FF,ff,DTCStatus.testNotCompletedThisMonitoringCycle,0:No;1:Yes
,76d,50,50,1,0,0,,1902FF,5902FF,ff,DTCStatus.testFailedSinceLastClear,0:No;1:Yes
,76d,51,51,1,0,0,,1902FF,5902FF,ff,DTCStatus.testNotCompletedSinceLastClear,0:No;1:Yes
,76d,52,52,1,0,0,,1902FF,5902FF,ff,DTCStatus.confirmedDTC,0:No;1:Yes
,76d,53,53,1,0,0,,1902FF,5902FF,ff,DTCStatus.pendingDTC,0:No;1:Yes
,76d,54,54,1,0,0,,1902FF,5902FF,ff,DTCStatus.testFailedThisMonitoringCycle,0:No;1:Yes
,76d,55,55,1,0,0,,1902FF,5902FF,ff,DTCStatus.testFailed,0:No;1:Yes
,76d,0,0,1,0,0,,1903,5903,ff,ReadDTCInformation.ReportDTCSnapshotIdentification,
,76d,16,39,1,0,0,,1904000000FF,5904000000FF,4ff,DTCRecord,
,76d,40,40,1,0,0,,1904000000FF,5904000000FF,ff,DTCStatus.warningIndicatorRequested,0:No;1:Yes
,76d,41,41,1,0,0,,1904000000FF,5904000000FF,ff,DTCStatus.testNotCompletedThisMonitoringCycle,0:No;1:Yes
,76d,42,42,1,0,0,,1904000000FF,5904000000FF,ff,DTCStatus.testFailedSinceLastClear,0:No;1:Yes
,76d,43,43,1,0,0,,1904000000FF,5904000000FF,ff,DTCStatus.testNotCompletedSinceLastClear,0:No;1:Yes
,76d,44,44,1,0,0,,1904000000FF,5904000000FF,ff,DTCStatus.confirmedDTC,0:No;1:Yes
,76d,45,45,1,0,0,,1904000000FF,5904000000FF,ff,DTCStatus.pendingDTC,0:No;1:Yes
,76d,46,46,1,0,0,,1904000000FF,5904000000FF,ff,DTCStatus.testFailedThisMonitoringCycle,0:No;1:Yes
,76d,47,47,1,0,0,,1904000000FF,5904000000FF,ff,DTCStatus.testFailed,0:No;1:Yes
,76d,16,23,1,0,0,,190A,590A,ff,DTCStatusAvailabilityMask,
,76d,24,39,1,0,0,,190A,590A,ff,DTCDeviceIdentifier,37492:BACK_LIT_REAR_PLATE;37505:BATT1_VOLTAGE_SENSE;37506:BATT2_VOLTAGE_SENSE;37507:BATT3_VOLTAGE_SENSE;37508:BATT4_VOLTAGE_SENSE;37415:CAN1;37488:COMBI_SWITCH;37390:ECU_EMM;37400:HIGH_BEAM_LEFT;37401:HIGH_BEAM_RIGHT;37536:LCM01;37537:LCM02;37538:LCM03;37539:LCM04;37540:LCM05;37541:LCM06;37542:LCM07;37543:LCM08;37544:LCM09;37545:LCM10;37552:LCM11;37553:LCM12;37441:LEFT_DTRL;37510:LEFT_LED_LOW_BEAM;37394:LEFT_LOW_BEAM;37377:LEVELLING_FT_SSR;37595:LEVELLING_INIT_FAILED;37392:LEVELLING_MAN_SWITCH;37376:LEVELLING_PWR_SSR;37378:LEVELLING_RR_SSR;37402:LIGHT_FRONT_LEFT_FOG;37462:LIGHT_FRONT_RIGHT_FOG;37379:LIN_AMBIANT;37409:LIN_RLS;37493:LOAD_SPARE_4;37383:LVL_ANALOG_CMD;37396:POSTION_LIGHT_LH;37463:POSTION_LIGHT_RIGHT;37405:PWR_WIPER;37430:RAIN_LIGHT_SENSOR;37489:REAR_FOG_LAMP;37425:RIGHT_DTRL;37511:RIGHT_LED_LOW_BEAM;37395:RIGHT_LOW_BEAM;37432:WIPER_MOTOR
,76d,40,47,1,0,0,,190A,590A,ff,DTCFailureType,68:data memory failure;98:signal compare failure;99:circuit / component protection time-out;100:signal plausibility failure;101:signal has too few transitions / events;97:signal calculation failure;103:signal incorrect after event;81:not programmed;113:actuator stuck;114:actuator stuck open;69:program memory failure;85:not configured;84:missing calibration;82:not activated;75:over temperature;74:incorrect component installed;73:internal electronic failure;72:supervision software failure;71:watchdog / safety µC failure;70:calibration / parameter memory failure;115:actuator stuck closed;135:missing message;83:deactivated;67:special memory failure;152:component or system over temperature;151:Component or system operation obstructed or blocked;150:component internal failure;149:incorrect assembly;148:unexpected operation;147:no operation;146:performance or incorrect operation;145:parametric;143:erratic;136:bus off;133:signal above allowable range;134:signal invalid;116:actuator slipping;132:signal below allowable range;131:value of signal protection calculation incorrect;130:alive / sequence counter incorrect / not updated;129:invalid serial data received;123:low fluid level;122:fluid leak or seal failure;121:mechanical linkage failure;120:alignment or adjustment incorrect;119:commanded position not reachable;118:wrong mounting position;117:emergency position not reachable;102:signal has too many transitions / events;15:Vehicle manufacturer / System supplier specific;27:circuit resistance above threshold;26:circuit resistance below threshold;25:circuit current above threshold;24:circuit current below threshold;23:circuit voltage above threshold;22:circuit voltage below threshold;21:circuit short to battery or open;20:circuit short to ground or open;19:circuit open;28:circuit voltage out of range;17:circuit short to ground;9:Component Failures;8:Bus Signal / Message Failures;6:Algorithm Based Failures;5:System Programming Failures;4:System Internal Failures;3:FM (Frequency Modulated) / PWM (Pulse Width Modulated) Failures;2:General signal failure;1:General Electrical Failure;0:Device and failure type ODB codding/ General Failure Information;66:general memory failure;104:event information;18:circuit short to battery;53:signal high time > maximum;65:general checksum failure;58:incorrect has too many pulses;7:Mechanical Failures;29:circuit current out of range;57:incorrect has too few pulses;56:signal frequency incorrect;54:signal frequency too low;52:signal high time < minimum;51:signal low time > maximum;50:signal low time < minimum;49:no signal;37:signal shape / waveform failure;33:signal amplitude < minimum;55:signal frequency too high;47:signal erratic;31:circuit intermittent;35:signal stuck low;36:signal stuck high;34:signal amplitude > maximum;30:circuit resistance out of range;38:signal rate of change below threshold;39:signal rate of change above threshold;40:signal bias level out of range / zero adjustment failure;41:signal signal invalid
,76d,48,55,1,0,0,,190A,590A,ff,StatusOfDTC,
,76d,49,49,1,0,0,,190A,590A,ff,DTCStatus.testNotCompletedThisMonitoringCycle,0:No;1:Yes
,76d,50,50,1,0,0,,190A,590A,ff,DTCStatus.testFailedSinceLastClear,0:No;1:Yes
,76d,51,51,1,0,0,,190A,590A,ff,DTCStatus.testNotCompletedSinceLastClear,0:No;1:Yes
,76d,52,52,1,0,0,,190A,590A,ff,DTCStatus.confirmedDTC,0:No;1:Yes
,76d,53,53,1,0,0,,190A,590A,ff,DTCStatus.pendingDTC,0:No;1:Yes
,76d,54,54,1,0,0,,190A,590A,ff,DTCStatus.testFailedThisMonitoringCycle,0:No;1:Yes
,76d,55,55,1,0,0,,190A,590A,ff,DTCStatus.testFailed,0:No;1:Yes
,76d,24,24,1,0,0,,220300,620300,ff,Nbx_AutoFolding_CF,0:false;1:true
,76d,24,31,.1,0,1,sec,220301,620301,ff,Nsx_AutoFoldingDelay_CF,
,76d,24,31,.1,0,1,sec,220302,620302,ff,Nsx_AutoUnfoldingDelay_CF,
,76d,24,39,.1,0,1,°,220303,620303,ff,Cxx_A1_angle_CF,
,76d,24,39,.1,0,1,°,220304,620304,ff,Cxx_A2_angle_CF,
,76d,24,31,1,0,0,,220305,620305,ff,Cxx_CorneringSpeed_CF,
,76d,24,39,1,0,0,sec,220306,620306,ff,Cxx_dimming_time_CF,
,76d,24,39,.1,0,1,%,220307,620307,ff,Cxx_MAX_power_PWM_ratio_CF,
,76d,24,39,.1,0,1,%,220308,620308,ff,Cxx_min_power_PWM_ratio_CF,
,76d,24,39,.01,0,2,Volt,220309,620309,ff,Cxx_U_FOGLeftOffset_CF,
,76d,24,39,.01,0,2,Volt,22030A,62030A,ff,Cxx_U_FOGRightOffset_CF,
,76d,24,24,1,0,0,,22030B,62030B,ff,Nbx_Cornering_CF,0:false;1:true
,76d,24,24,1,0,0,,22030C,62030C,ff,Nbx_E_B_FogWithoutPWM_CF,0:false;1:true
,76d,24,39,.01,0,2,Volt,22030D,62030D,ff,Cxx_U_DRLLeftOffset_CF,
,76d,24,39,.01,0,2,Volt,22030E,62030E,ff,Cxx_U_DRLRightOffset_CF,
,76d,24,39,.01,0,2,Volt,22030F,62030F,ff,Cxx_U_HighBeamleftOffset_CF,
,76d,24,39,.01,0,2,Volt,220310,620310,ff,Cxx_U_HighBeamRightOffset_CF,
,76d,24,39,.01,0,2,Volt,220311,620311,ff,Cxx_U_LowBeamleftOffset_CF,
,76d,24,39,.01,0,2,Volt,220312,620312,ff,Cxx_U_LowBeamRightOffset_CF,
,76d,24,39,.01,0,2,Volt,220313,620313,ff,Cxx_U_RearFOGOffset_CF,
,76d,24,39,.01,0,2,Volt,220314,620314,ff,Cxx_U_TAIL_1_Offset_CF,
,76d,24,39,.01,0,2,Volt,220315,620315,ff,Cxx_U_TAIL_2_Offset_CF,
,76d,24,39,.01,0,2,Volt,220316,620316,ff,Cxx_U_TAIL_3_Offset_CF,
,76d,24,31,1,0,0,,220317,620317,ff,Nbx_Auto_Light_CF,0:ALS_DEACTIVATED;1:ALS_WITH_RLS;2:ALS_WITH_ANALOG_SENSOR
,76d,24,39,.1,0,1,%,220318,620318,ff,Nbx_basic_PWM_adapt_DRL_Tail_CF,
,76d,24,39,.1,0,1,%,220319,620319,ff,Nbx_basic_PWM_adapt_TAIL_1_CF,
,76d,24,39,.1,0,1,%,22031A,62031A,ff,Nbx_basic_PWM_adapt_TAIL_2_CF,
,76d,24,39,.1,0,1,%,22031B,62031B,ff,Nbx_basic_PWM_adapt_TAIL_3_CF,
,76d,24,39,.1,0,1,%,22031C,62031C,ff,Nbx_basic_PWM_adaptation_DRL_CF,
,76d,24,24,1,0,0,,22031D,62031D,ff,Nbx_CANADIAN_CF,0:false;1:true
,76d,24,24,1,0,0,,22031E,62031E,ff,Nbx_DRL_ACTIVE_CF,0:false;1:true
,76d,24,24,1,0,0,,22031F,62031F,ff,Nbx_DRL_closedto_ID_CF,0:false;1:true
,76d,24,24,1,0,0,,220320,620320,ff,Nbx_DRL_with_LED_CF,0:false;1:true
,76d,24,24,1,0,0,,220321,620321,ff,Nbx_DUAL_BULBS_CF,0:false;1:true
,76d,24,24,1,0,0,,220322,620322,ff,Nbx_E_B_DRL_Without_PWM_CF,0:false;1:true
,76d,24,24,1,0,0,,220323,620323,ff,Nbx_E_B_RearFogWithoutPWM_CF,0:false;1:true
,76d,24,24,1,0,0,,220324,620324,ff,Nbx_E_B_TAIL1WithoutPWM_CF,0:false;1:true
,76d,24,24,1,0,0,,220325,620325,ff,Nbx_E_B_TAIL2WithoutPWM_CF,0:false;1:true
,76d,24,24,1,0,0,,220326,620326,ff,Nbx_E_B_TAIL3WithoutPWM_CF,0:false;1:true
,76d,24,24,1,0,0,,220327,620327,ff,Nbx_FOLLOW_ME_HOME_CF,0:false;1:true
,76d,24,24,1,0,0,,220328,620328,ff,Nbx_FR_FOG_LAMP_CF,0:false;1:true
,76d,24,24,1,0,0,,220329,620329,ff,Nbx_Fr_fog_US_CF,0:false;1:true
,76d,24,24,1,0,0,,22032A,62032A,ff,Nbx_Headlamp_Bi_function_CF,0:false;1:true
,76d,24,24,1,0,0,,22032B,62032B,ff,Nbx_LED_Lowbeam_CF,0:false;1:true
,76d,24,24,1,0,0,,22032C,62032C,ff,Nbx_LowBeamwithoutPWM_CF,0:false;1:true
,76d,24,24,1,0,0,,22032D,62032D,ff,Nbx_REAR_FOG_LAMP_CF,0:false;1:true
,76d,24,24,1,0,0,,22032E,62032E,ff,Nbx_Remote_lighting_CF,0:false;1:true
,76d,24,24,1,0,0,,22032F,62032F,ff,Nbx_SCANDINAV_RUNNIG_LIGHTS_CF,0:false;1:true
,76d,24,24,1,0,0,,220330,620330,ff,Nbx_SWISS_CF,0:false;1:true
,76d,24,24,1,0,0,,220331,620331,ff,Nbx_TAIL_1_with_LED_CF,0:false;1:true
,76d,24,24,1,0,0,,220332,620332,ff,Nbx_TAIL_2_with_LED_CF,0:false;1:true
,76d,24,24,1,0,0,,220333,620333,ff,Nbx_TAIL_3_with_LED_CF,0:false;1:true
,76d,24,24,1,0,0,,220334,620334,ff,Nbx_Welcome_Goodbye_CF,0:false;1:true
,76d,24,31,1,0,0,sec,220335,620335,ff,Nsx_Position_After_Stop_CF,
,76d,24,31,1,0,0,,220336,620336,ff,Nsx_Singlebulb_DRL_Tail_CF,
,76d,24,39,.01,0,2,sec,220337,620337,ff,Nsx_Wait_GoodBye_CF,
,76d,24,39,1,0,0,sec,220338,620338,ff,Nsx_WGS_TM_CF,
,76d,24,31,1,0,0,,220339,620339,ff,Nsx_AUTO_LIGHT_SENSITIVITY_CF,
,76d,24,31,1,0,0,,22033A,62033A,ff,Nsx_LIGHT_SENSOR_CF,
,76d,24,31,1,0,0,,22033B,62033B,ff,Nsx_VEHICLE_RECOGNITION_CF,
,76d,24,24,1,0,0,,22033C,62033C,ff,Nbx_AUTO_WIPE_CF,0:false;1:true
,76d,24,24,1,0,0,,22033D,62033D,ff,Nbx_FRONT_WIPER_CF,0:false;1:true
,76d,24,31,.05,0,2,sec,22033E,62033E,ff,Nsx_HEADLAMPF_WASHER_TIMING_CF,
,76d,24,39,.01,0,2,Volt,22033F,62033F,ff,C1d_PWM_law_FRFog_X.(0),
,76d,40,55,.01,0,2,Volt,22033F,62033F,ff,C1d_PWM_law_FRFog_X.(1),
,76d,56,71,.01,0,2,Volt,22033F,62033F,ff,C1d_PWM_law_FRFog_X.(2),
,76d,72,87,.01,0,2,Volt,22033F,62033F,ff,C1d_PWM_law_FRFog_X.(3),
,76d,24,39,.1,0,1,%,220340,620340,ff,C1d_PWM_law_FRFog_Y.(0),
,76d,40,55,.1,0,1,%,220340,620340,ff,C1d_PWM_law_FRFog_Y.(1),
,76d,56,71,.1,0,1,%,220340,620340,ff,C1d_PWM_law_FRFog_Y.(2),
,76d,72,87,.1,0,1,%,220340,620340,ff,C1d_PWM_law_FRFog_Y.(3),
,76d,24,24,1,0,0,,220341,620341,ff,EMM_Version_CF,0:false;1:true
,76d,24,39,.1,0,1,%,220342,620342,ff,C1d_PWM_law_DRL_Y.(0),
,76d,40,55,.1,0,1,%,220342,620342,ff,C1d_PWM_law_DRL_Y.(1),
,76d,56,71,.1,0,1,%,220342,620342,ff,C1d_PWM_law_DRL_Y.(2),
,76d,72,87,.1,0,1,%,220342,620342,ff,C1d_PWM_law_DRL_Y.(3),
,76d,24,39,.01,0,2,Volt,220343,620343,ff,C1d_PWM_law_DRL_X.(0),
,76d,40,55,.01,0,2,Volt,220343,620343,ff,C1d_PWM_law_DRL_X.(1),
,76d,56,71,.01,0,2,Volt,220343,620343,ff,C1d_PWM_law_DRL_X.(2),
,76d,72,87,.01,0,2,Volt,220343,620343,ff,C1d_PWM_law_DRL_X.(3),
,76d,24,39,.01,0,2,Volt,220344,620344,ff,C1d_PWM_law_HighBeam_X.(0),
,76d,40,55,.01,0,2,Volt,220344,620344,ff,C1d_PWM_law_HighBeam_X.(1),
,76d,56,71,.01,0,2,Volt,220344,620344,ff,C1d_PWM_law_HighBeam_X.(2),
,76d,72,87,.01,0,2,Volt,220344,620344,ff,C1d_PWM_law_HighBeam_X.(3),
,76d,24,39,.1,0,1,%,220345,620345,ff,C1d_PWM_law_HighBeam_Y.(0),
,76d,40,55,.1,0,1,%,220345,620345,ff,C1d_PWM_law_HighBeam_Y.(1),
,76d,56,71,.1,0,1,%,220345,620345,ff,C1d_PWM_law_HighBeam_Y.(2),
,76d,72,87,.1,0,1,%,220345,620345,ff,C1d_PWM_law_HighBeam_Y.(3),
,76d,24,39,.01,0,2,Volt,220346,620346,ff,C1d_PWM_law_LowBeam_X.(0),
,76d,40,55,.01,0,2,Volt,220346,620346,ff,C1d_PWM_law_LowBeam_X.(1),
,76d,56,71,.01,0,2,Volt,220346,620346,ff,C1d_PWM_law_LowBeam_X.(2),
,76d,72,87,.01,0,2,Volt,220346,620346,ff,C1d_PWM_law_LowBeam_X.(3),
,76d,24,39,.1,0,1,%,220347,620347,ff,C1d_PWM_law_LowBeam_Y.(0),
,76d,40,55,.1,0,1,%,220347,620347,ff,C1d_PWM_law_LowBeam_Y.(1),
,76d,56,71,.1,0,1,%,220347,620347,ff,C1d_PWM_law_LowBeam_Y.(2),
,76d,72,87,.1,0,1,%,220347,620347,ff,C1d_PWM_law_LowBeam_Y.(3),
,76d,24,39,.01,0,2,Volt,220348,620348,ff,C1d_PWM_law_RRFog_X.(0),
,76d,40,55,.01,0,2,Volt,220348,620348,ff,C1d_PWM_law_RRFog_X.(1),
,76d,56,71,.01,0,2,Volt,220348,620348,ff,C1d_PWM_law_RRFog_X.(2),
,76d,72,87,.01,0,2,Volt,220348,620348,ff,C1d_PWM_law_RRFog_X.(3),
,76d,24,39,.1,0,1,%,220349,620349,ff,C1d_PWM_law_RRFog_Y.(0),
,76d,40,55,.1,0,1,%,220349,620349,ff,C1d_PWM_law_RRFog_Y.(1),
,76d,56,71,.1,0,1,%,220349,620349,ff,C1d_PWM_law_RRFog_Y.(2),
,76d,72,87,.1,0,1,%,220349,620349,ff,C1d_PWM_law_RRFog_Y.(3),
,76d,24,39,.01,0,2,Volt,22034A,62034A,ff,C1d_PWM_law_Tail_1_X.(0),
,76d,40,55,.01,0,2,Volt,22034A,62034A,ff,C1d_PWM_law_Tail_1_X.(1),
,76d,56,71,.01,0,2,Volt,22034A,62034A,ff,C1d_PWM_law_Tail_1_X.(2),
,76d,72,87,.01,0,2,Volt,22034A,62034A,ff,C1d_PWM_law_Tail_1_X.(3),
,76d,24,39,.01,0,2,Volt,22034B,62034B,ff,C1d_PWM_law_Tail_2_X.(0),
,76d,40,55,.01,0,2,Volt,22034B,62034B,ff,C1d_PWM_law_Tail_2_X.(1),
,76d,56,71,.01,0,2,Volt,22034B,62034B,ff,C1d_PWM_law_Tail_2_X.(2),
,76d,72,87,.01,0,2,Volt,22034B,62034B,ff,C1d_PWM_law_Tail_2_X.(3),
,76d,24,39,.01,0,2,Volt,22034C,62034C,ff,C1d_PWM_law_Tail_3_X.(0),
,76d,40,55,.01,0,2,Volt,22034C,62034C,ff,C1d_PWM_law_Tail_3_X.(1),
,76d,56,71,.01,0,2,Volt,22034C,62034C,ff,C1d_PWM_law_Tail_3_X.(2),
,76d,72,87,.01,0,2,Volt,22034C,62034C,ff,C1d_PWM_law_Tail_3_X.(3),
,76d,24,39,.1,0,1,%,22034D,62034D,ff,C1d_PWM_law_Tail_1_Y.(0),
,76d,40,55,.1,0,1,%,22034D,62034D,ff,C1d_PWM_law_Tail_1_Y.(1),
,76d,56,71,.1,0,1,%,22034D,62034D,ff,C1d_PWM_law_Tail_1_Y.(2),
,76d,72,87,.1,0,1,%,22034D,62034D,ff,C1d_PWM_law_Tail_1_Y.(3),
,76d,24,39,.1,0,1,%,22034E,62034E,ff,C1d_PWM_law_Tail_2_Y.(0),
,76d,40,55,.1,0,1,%,22034E,62034E,ff,C1d_PWM_law_Tail_2_Y.(1),
,76d,56,71,.1,0,1,%,22034E,62034E,ff,C1d_PWM_law_Tail_2_Y.(2),
,76d,72,87,.1,0,1,%,22034E,62034E,ff,C1d_PWM_law_Tail_2_Y.(3),
,76d,24,39,.1,0,1,%,22034F,62034F,ff,C1d_PWM_law_Tail_3_Y.(0),
,76d,40,55,.1,0,1,%,22034F,62034F,ff,C1d_PWM_law_Tail_3_Y.(1),
,76d,56,71,.1,0,1,%,22034F,62034F,ff,C1d_PWM_law_Tail_3_Y.(2),
,76d,72,87,.1,0,1,%,22034F,62034F,ff,C1d_PWM_law_Tail_3_Y.(3),
,76d,24,24,1,0,0,,220350,620350,ff,Nbx_RES_Feedback_CF,0:false;1:true
,76d,24,31,1,0,0,min,220351,620351,ff,Nsx_BattSave_TimeOut_CF,
,76d,24,31,1,0,0,,220352,620352,ff,Nsx_light_package_activ_CF,
,76d,24,31,1,0,0,,220353,620353,ff,Nsx_rear_tail_with_DRL_CF,
,76d,24,24,1,0,0,,220354,620354,ff,ExternalRelays_CF,0:false;1:true
,76d,24,31,.01,0,2,,220355,620355,ff,Cxx_coef_G_1_cf,
,76d,24,31,.01,0,2,,220356,620356,ff,Cxx_coef_G_2_cf,
,76d,24,31,.01,0,2,,220357,620357,ff,Cxx_coef_G_3_cf,
,76d,24,31,.01,0,2,,220358,620358,ff,Cxx_coef_G_4_cf,
,76d,24,31,.01,0,2,,220359,620359,ff,Cxx_coef_W_1_cf,
,76d,24,31,.01,0,2,,22035A,62035A,ff,Cxx_coef_W_2_cf,
,76d,24,31,.01,0,2,,22035B,62035B,ff,Cxx_coef_W_3_cf,
,76d,24,31,.01,0,2,,22035C,62035C,ff,Cxx_coef_W_4_cf,
,76d,24,39,.1,0,1,%,22035D,62035D,ff,Cxx_DC_G_1_cf,
,76d,24,39,.01,0,2,%,22035E,62035E,ff,Cxx_DC_G_2_cf,
,76d,24,39,.1,0,1,%,22035F,62035F,ff,Cxx_DC_G_3_cf,
,76d,24,39,.1,0,1,%,220360,620360,ff,Cxx_DC_G_4_cf,
,76d,24,39,.1,0,1,%,220361,620361,ff,Cxx_DC_G_initial_cf,
,76d,24,39,.1,0,1,%,220362,620362,ff,Cxx_DC_W_1_cf,
,76d,24,39,.1,0,1,%,220363,620363,ff,Cxx_DC_W_2_cf,
,76d,24,39,.1,0,1,%,220364,620364,ff,Cxx_DC_W_3_cf,
,76d,24,39,.1,0,1,%,220365,620365,ff,Cxx_DC_W_4_cf,
,76d,24,39,.1,0,1,%,220366,620366,ff,Cxx_DC_W_initial_cf,
,76d,24,31,.01,0,2,,220367,620367,ff,Cxx_R_coef_G_1_cf,
,76d,24,31,.01,0,2,,220368,620368,ff,Cxx_R_coef_G_2_cf,
,76d,24,31,.01,0,2,,220369,620369,ff,Cxx_R_coef_G_3_cf,
,76d,24,31,.01,0,2,,22036A,62036A,ff,Cxx_R_coef_G_4_cf,
,76d,24,31,.01,0,2,,22036B,62036B,ff,Cxx_R_coef_W_1_cf,
,76d,24,31,.01,0,2,,22036C,62036C,ff,Cxx_R_coef_W_2_cf,
,76d,24,31,.01,0,2,,22036D,62036D,ff,Cxx_R_coef_W_3_cf,
,76d,24,31,.01,0,2,,22036E,62036E,ff,Cxx_R_coef_W_4_cf,
,76d,24,39,.1,0,1,%,22036F,62036F,ff,Cxx_R_DC_G_1_cf,
,76d,24,39,.1,0,1,%,220370,620370,ff,Cxx_R_DC_G_2_cf,
,76d,24,39,.1,0,1,%,220371,620371,ff,Cxx_R_DC_G_3_cf,
,76d,24,39,.1,0,1,%,220372,620372,ff,Cxx_R_DC_G_4_cf,
,76d,24,39,.1,0,1,%,220373,620373,ff,Cxx_R_DC_G_initial_cf,
,76d,24,39,.1,0,1,,220374,620374,ff,Cxx_R_DC_W_1_cf,
,76d,24,39,.1,0,1,%,220375,620375,ff,Cxx_R_DC_W_2_cf,
,76d,24,39,.1,0,1,%,220376,620376,ff,Cxx_R_DC_W_3_cf,
,76d,24,39,.1,0,1,%,220377,620377,ff,Cxx_R_DC_W_4_cf,
,76d,24,39,.1,0,1,%,220378,620378,ff,Cxx_R_DC_W_initial_cf,
,76d,24,31,1,0,0,10ms,220379,620379,ff,Cxx_R_T1_G_cf,
,76d,24,31,1,0,0,10ms,22037A,62037A,ff,Cxx_R_T1_W_cf,
,76d,24,31,1,0,0,10ms,22037B,62037B,ff,Cxx_R_T2_G_cf,
,76d,24,31,1,0,0,10ms,22037C,62037C,ff,Cxx_R_T2_W_cf,
,76d,24,31,1,0,0,10ms,22037D,62037D,ff,Cxx_R_T3_G_cf,
