,77d,40,47,1,0,0,,190A,590A,ff,DTCFailureType,0:Device and failure type ODB codding;1:General Electrical Failure;2:General signal failure;3:FM / PWM (Pulse Width Modulated) Failures;4:System Internal Failures;5:System Programming Failures;6:Algorithm Based Failures;7:Mechanical Failures;8:Bus Signal / Message Failures;9:Component Failures;17:circuit short to ground;18:circuit short to battery;19:circuit open;20:circuit short to ground or open;21:circuit short to battery or open;22:circuit voltage below threshold;23:circuit voltage above threshold;24:circuit current below threshold;25:circuit current above threshold;26:circuit resistance below threshold;27:circuit resistance above threshold;28:circuit voltage out of range;29:circuit current out of range;30:circuit resistance out of range;31:circuit intermittent;33:signal amplitude < minimum;34:signal amplitude > maximum;35:signal stuck low;36:signal stuck high;37:signal shape / waveform failure;38:signal rate of change below threshold;39:signal rate of change above threshold;40:signal bias level out of range / zero adj. failure;41:signal signal invalid;47:signal erratic;49:no signal;50:signal low time < minimum;51:signal low time > maximum;52:signal high time < minimum;53:signal high time > maximum;54:signal frequency too low;55:signal frequency too high;56:signal frequency incorrect;57:incorrect has too few pulses;58:incorrect has too many pulses;65:general checksum failure;66:general memory failure;67:special memory failure;68:data memory failure;69:program memory failure;70:calibration / parameter memory failure;71:watchdog / safety µC failure;72:supervision software failure;73:internal electronic failure;74:incorrect component installed;75:over temperature;81:not programmed;82:not activated;83:deactivated;84:missing calibration;85:not configured;97:signal calculation failure;98:signal compare failure;99:circuit / component protection time-out;100:signal plausibility failure;101:signal has too few transitions / events;102:signal has too many transitions / events;103:signal incorrect after event;104:event information;113:actuator stuck;114:actuator stuck open;115:actuator stuck closed;116:actuator slipping;117:emergency position not reachable;118:wrong mounting position;119:commanded position not reachable;120:alignment or adjustment incorrect;121:mechanical linkage failure;122:fluid leak or seal failure;123:low fluid level;129:invalid serial data received;130:alive / sequence counter incorrect / not updated;131:value of signal protection calculation incorrect;132:signal below allowable range;133:signal above allowable range;134:signal invalid;135:missing message;136:bus off;143:erratic;145:parametric;146:performance or incorrect operation;147:no operation;148:unexpected operation;149:incorrect assembly;150:component internal failure;151:Component or sys. operation obstructed or blocked;152:component or system over temperature
,77d,48,55,1,0,0,,190A,590A,ff,StatusOfDTC,
,77d,24,31,.01,0,2,°,220002,620002,1ff,Alignment_in_Plant.offset_factory_horizontal_align_val_EEPROM,
,77d,32,39,.01,0,2,°,220002,620002,1ff,Alignment_in_Plant.offset_RunTime_horizontal_align_val_EEPROM,
,77d,40,47,.01,0,2,°,220002,620002,1ff,Alignment_in_Plant.offset_factory_vertical_align_val_EEPROM,
,77d,48,55,.01,0,2,°,220002,620002,1ff,Alignment_in_Plant.offset_RunTime_vertical_align_val_EEPROM,
,77d,88,95,1,0,0,,220002,620002,ff,Alignment_in_Plant.StatusForAlignment,0:Alignment conditions set;1:Alignment conditions not ready (Vehicle moving or vehicle speed not equal 0 km/h);2:Alignment conditions not ready (System Failure detected);3:Alignment conditions not ready (System Failure detected and  (Vehicle moving or vehicle speed not equal 0 km/h))
,77d,96,103,1,0,0,,220002,620002,ff,Alignment_in_Plant.StateOfRadarInAlignment,0:Alignment in process;1:Alignment complete;2:Abnormal condition- end alignment;3:Iinitializing for alignment
,77d,104,111,1,0,0,,220002,620002,ff,Alignment_in_Plant.ErrorContent,0:Normal;1:Target undetected;2:Target setting offset in horizontal direction;3:EEPROM writing error;4:Mirror kept in the same Position
,77d,112,119,1,0,0,,220002,620002,ff,Alignment_in_Plant.AlignmentState,0:Initial state;1:Alignment at Position1 complete;2:Alignment at Position2 complete;3:Alignment at Position3 complete
,77d,28,39,.025,0,2,m/s,220101,620101,1ff,CW_track.CW_rel_speed,
,77d,46,55,.05,0,2,°,220101,620101,1ff,CW_track.CW_angle,
,77d,58,71,.02,0,2,m,220101,620101,ff,CW_track.CW_distance,
,77d,79,87,.1,0,1,m/s,220101,620101,1ff,CW_track.CW_lat_speed,
,77d,106,111,2,0,0,,220101,620101,ff,CW_track.CW_confidence,
,77d,112,113,1,0,0,,220101,620101,ff,CW_track.CW_object_category,0:no track;1:weak track;2:normal track (car);3:strong track (truck)
,77d,114,114,1,0,0,,220101,620101,ff,CW_track.CW_stationary_object,
,77d,115,115,1,0,0,,220101,620101,ff,CW_track.CW_new_track,
,77d,24,24,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_InternalElectronicFailure,
,77d,27,27,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_CANFailure,
,77d,29,29,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_Blindness,
,77d,30,30,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_Misalignment,
,77d,31,31,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_frame_TORQUE_AT_CANHS_RNr_02_missing_error,
,77d,33,33,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_GearLeverPositionUnavailable,
,77d,34,34,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_frame_SWA_CANHS_RNr_01_missing_error,
,77d,35,35,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_SteeringWheelAngleOutOfRange,
,77d,36,36,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_SteeringWheelAngleUnavailable,
,77d,38,38,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_YawRateUnavailable,
,77d,40,40,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_frame_BCM_CANHS_R_05_missing_error,
,77d,41,41,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_ClutchSwitch_unavailable,
,77d,42,42,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_BrakeInfoStatusUnavailable,
,77d,48,48,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_RearGearEngagedUnavailable,
,77d,49,49,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_NeutralContactUnavailable,
,77d,50,50,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_frame_BRAKE_CANHS_R_03_missing_error,
,77d,51,51,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_ImpossibleBrake,
,77d,52,52,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_BrakePerfoStatusUnavailable,
,77d,54,54,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_BrakingPressureUnavailable,
,77d,56,56,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_frame_BRAKE_CANHS_RNr_02_missing_error,
,77d,57,57,1,0,0,,220102,620102,ff,Failures_status_1.V_flag_x_VehicleSpeedUnavailable,
,77d,31,31,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_BRAKE_CANHS_R_07_Clock_Error,
,77d,32,32,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_Clock_Error,
,77d,33,33,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_Clock_BRAKE_CANHS_R_02_Error,
,77d,34,34,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_Checksum_BRAKE_CANHS_R_02_Error,
,77d,35,35,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_CRC_Error,
,77d,36,36,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_BRAKE_CANHS_R_07_Checksum_Error,
,77d,37,37,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_frame_BCM_CANHS_R_04_missing_error,
,77d,38,38,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_frame_BRAKE_CANHS_RNr_04_missing_error,
,77d,40,40,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_frame_BRAKE_CANHS_RNr_01_missing_error,
,77d,42,42,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_frame_TORQUE_ECM_CANHS_RNr_01_missing_error,
,77d,43,43,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_RawSensorUnavailable,
,77d,45,45,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_VehicleSpeedClock_Error,
,77d,46,46,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_VehicleSpeedChecksum_Error,
,77d,47,47,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_RSpeedUnavailable,
,77d,48,48,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_frame_BRAKE_CANHS_R_06_missing_error,
,77d,49,49,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_frame_BRAKE_CANHS_R_07_missing_error,
,77d,50,50,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_frame_BRAKE_CANHS_R_02_missing_error,
,77d,51,51,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_frame_CLUSTER_CANHS_R_04_missing_error,
,77d,60,60,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_EnableFailures,
,77d,61,61,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_AYCMalfunction,
,77d,62,62,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_ABSMalfunction,
,77d,63,63,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_IncompleteConfiguration,
,77d,66,66,1,0,0,,220103,620103,ff,Failures_status_2.P_sys_x_RenaultConfigFinished,
,77d,72,72,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_SwaClockError,
,77d,73,73,1,0,0,,220103,620103,ff,Failures_status_2.V_flag_x_SwaChecksumError,
,77d,78,78,1,0,0,,220103,620103,ff,Failures_status_2.FAULT_RADAR_JAMMED,
,77d,24,24,1,0,0,,220104,620104,ff,Radar_Status.AEBSactivation status,0:not activated;1:Activated
,77d,32,32,1,0,0,,220104,620104,ff,Radar_Status.AEBS failure status,0:no failure;1:Failure present
,77d,40,40,1,0,0,,220104,620104,ff,Radar_Status.AEBS configuration status,0:not configured;1:configured
,77d,48,52,1,0,0,,220104,620104,ff,Radar_Status.Padding,
,77d,28,55,.01,0,2,km,220105,620105,ff,Mileage_snapshot.Mileage_snapshot,
,77d,24,31,.1,-1,1,s,220106,620106,ff,Brake_Param_2.P_tng_s_TimeOutAEBSPrefill,
,77d,32,39,.1,-1,1,s,220106,620106,ff,Brake_Param_2.P_tng_s_TimeOutAEBS1,
,77d,40,47,.1,-1,1,s,220106,620106,ff,Brake_Param_2.P_tng_s_TimeOutAEBS2,
,77d,33,39,20,-12,0,N·m,221011,621011,ff,Brake_param.P_tng_Nm_ModerateBrakingAEBS,
,77d,47,55,15,-33,0,N·m,221011,621011,ff,Brake_param.P_tng_Nm_StrongBrakingAEBS,
,77d,63,71,20,-39,0,N·m,221011,621011,ff,Brake_param.P_tng_Nm_CityBrakingAEBS,
,77d,24,39,.008,32000,3,m,221019,621019,ff,Param_Sensor.LongiMountingPosRadarSensor,
,77d,40,55,.008,0,3,m,221019,621019,ff,Param_Sensor.ElevationMountingPosRadarSensor,
,77d,27,27,1,0,0,,221100,621100,ff,Diag_AddOn_RW.Diag_add_on_AEBS_ena,0:OFF;1:ON
,77d,31,31,1,0,0,,222002,622002,ff,Vertical_Alignment_for_After_Sale.Vertical_Alignment_status,0:Not DONE;1:DONE
,77d,24,31,.05,120,2,°,222003,622003,ff,Alignment_in_plant_1.ElevationOffset,
,77d,25,31,1,40,0,,222004,622004,ff,Alignment_in_plant_2.AzimuthOffset,
,77d,31,31,1,0,0,,222044,622044,ff,Configuration_finished.P_sys_x_RenaultConfigFinished,
,77d,29,30,1,0,0,,222200,622200,ff,param_veh_1.DrivingConcept,0:none;1:front;2:rear;3:four wheeler
,77d,31,31,1,0,0,,222200,622200,ff,param_veh_1.P_sys_x_GearboxType,0:manual;1:automatic
,77d,32,47,1,-800,0,mm,222200,622200,ff,param_veh_1.P_sys_m_WheelPerimeter_Front,
,77d,48,63,1,-800,0,mm,222200,622200,ff,param_veh_1.P_sys_m_WheelPerimeter_Rear,
,77d,64,79,.004,0,3,m/s,222200,622200,ff,param_veh_1.Typical_Velocity,
,77d,31,31,1,0,0,,222201,622201,ff,Dev_blindness.Blindness_algorithm,0:Off;1:On
,77d,24,39,.01,-1200,2,m,222202,622202,ff,Tracking_configuration_1.Steer_gear_ratio.[0],
,77d,40,55,.01,-1200,2,m,222202,622202,ff,Tracking_configuration_1.Steer_gear_ratio.[1],
,77d,56,71,.01,-1200,2,m,222202,622202,ff,Tracking_configuration_1.Steer_gear_ratio.[2],
,77d,72,87,.01,-1200,2,m,222202,622202,ff,Tracking_configuration_1.Steer_gear_ratio.[3],
,77d,88,103,.01,-1200,2,m,222202,622202,ff,Tracking_configuration_1.Steer_gear_ratio.[4],
,77d,104,119,.01,-1200,2,m,222202,622202,ff,Tracking_configuration_1.Steer_gear_ratio.[5],
,77d,120,135,.01,-1200,2,m,222202,622202,ff,Tracking_configuration_1.Steer_gear_ratio.[6],
,77d,136,151,.01,-1200,2,m,222202,622202,ff,Tracking_configuration_1.Steer_gear_ratio.[7],
,77d,152,167,.01,-1200,2,m,222202,622202,ff,Tracking_configuration_1.Steer_gear_ratio.[8],
,77d,168,183,.01,-1200,2,m,222202,622202,ff,Tracking_configuration_1.Steer_gear_ratio.[9],
,77d,184,191,.13,-8,1,m,222202,622202,ff,Tracking_configuration_1.Wheelbase,
,77d,25,25,1,0,0,,222203,622203,ff,AEBS_config_4.ActivationallFCW/AEBfunctions(mainswitch)R,
,77d,26,26,1,0,0,,222203,622203,ff,AEBS_config_4.ActivationAEB-IUbrakingR,
,77d,27,27,1,0,0,,222203,622203,ff,AEBS_config_4.ActivationWarningsingeneralR,
,77d,28,28,1,0,0,,222203,622203,ff,AEBS_config_4.ActivationWarningonfixedtargetsR,
,77d,29,29,1,0,0,,222203,622203,ff,AEBS_config_4.ActivationwarningsonstoppedtargetsR,
,77d,30,30,1,0,0,,222203,622203,ff,AEBS_config_4.ActivationbrakingonstoppedtargetsR,
,77d,31,31,1,0,0,,222203,622203,ff,AEBS_config_4.Activationdistancewarning(countrydependant)D,
,77d,24,24,1,0,0,,223000,623000,ff,Failures_status_3.V_flag_x_SensorTemperature,
,77d,25,25,1,0,0,,223000,623000,ff,Failures_status_3.V_flag_x_InternalDisturbance,
,77d,26,26,1,0,0,,223000,623000,ff,Failures_status_3.V_flag_x_EcuTemperature,
,77d,27,27,1,0,0,,223000,623000,ff,Failures_status_3.V_flag_x_NotAligned,
,77d,28,28,1,0,0,,223000,623000,ff,Failures_status_3.V_flag_x_PowerVoltageDisturbance,
,77d,29,29,1,0,0,,223000,623000,ff,Failures_status_3.V_flag_x_SoftwareConfiguration,
,77d,30,30,1,0,0,,223000,623000,ff,Failures_status_3.V_flag_x_CompareRealDataWithExpectedData,
,77d,31,31,1,0,0,,223000,623000,ff,Failures_status_3.V_flag_x_UnavailabilitySituation,
,77d,33,33,1,0,0,,223000,623000,ff,Failures_status_3.V_flag_x_AEBS_ActivationRequestUnavailable,
,77d,35,35,1,0,0,,223000,623000,ff,Failures_status_3.V_flag_x_AccurateOdometerUnavailable,
,77d,36,36,1,0,0,,223000,623000,ff,Failures_status_3.V_flag_x_SteeringWheelRotationSpeedUnavailable,
,77d,37,37,1,0,0,,223000,623000,ff,Failures_status_3.V_flag_x_FlashingIndicatorCommandPositionUnavailable,
,77d,38,38,1,0,0,,223000,623000,ff,Failures_status_3.V_flag_x_frame_BRAKE_CANHS_R_01_missing_error,
,77d,40,40,1,0,0,,223000,623000,ff,Failures_status_3.V_flag_x_AirbagCrash,
,77d,24,103,1,0,0,,22F011,62F011,2ff,IndexSrvData,
,77d,24,47,1,0,0,km,22F0D0,62F0D0,1ff,Odometer of the last occurence,
,77d,24,31,1,0,0,,22F0D1,62F0D1,ff,Occurence fault counter,
,77d,24,55,1,0,0,,22F180,62F180,2ff,Boot SW identification,
,77d,24,103,1,0,0,,22F187,62F187,2ff,vehicleManufacturerSparePartNumber,
,77d,24,103,1,0,0,,22F188,62F188,2ff,vehicleManufacturerECUSoftwareNumber,
,77d,24,63,1,0,0,,22F18A,62F18A,2ff,systemSupplierIdentifier,
,77d,24,183,1,0,0,,22F18C,62F18C,2ff,ECUSerialNumber,
,77d,24,103,1,0,0,,22F191,62F191,2ff,vehicleManufacturerECUHardwareNumber,
,77d,24,79,1,0,0,,22F194,62F194,2ff,systemSupplierECUSoftwareNumber,
,77d,24,79,1,0,0,,22F195,62F195,2ff,systemSupplierECUSoftwareVersionNumber,
,77d,24,31,1,0,0,,22F1A0,62F1A0,4ff,diagnosticVersion,
,77d,0,0,1,0,0,,3,7,ff,TesterPresent.WithResponse,
