# SID (defaults to ID.startBit.[responseId]), ID (hex), startBit, endBit, resolution, offset (aplied BEFORE resolution multiplication), decimals, unit, requestID (hex string), responseID (hex string), options (hex, see MainActivity for definitions), optional name, optional list
# 130,44,55,-3,4094,0,Nm,,,ff,DriverBrakeWheelTq_Req
# Note that in the next line the resolution is negated from the original definition, to match 130.44
793.62503a.24,18daf1de,24,39,.0625,3200,2,A,22503a,62503a,ff,Mains phase 2 current RMS
793.62503b.24,18daf1de,24,39,.0625,3200,2,A,22503b,62503b,ff,Mains phase 3 current RMS
793.625017.29,18daf1de,29,31,1,0,0,,225017,625017,ff,Mains current type,0:Nok;1:AC mono;2:AC tri;3:DC;4:AC bi
793.62502c.24,18daf1de,24,39,.5,32000,1,V,22502c,62502c,ff,Raw AC mains phase 1 measured voltage
793.62502d.24,18daf1de,24,39,.5,32000,1,V,22502d,62502d,ff,Raw AC mains phase 2 measured voltage
793.62502e.24,18daf1de,24,39,.5,32000,1,V,22502e,62502e,ff,Raw AC mains phase 3 measured voltage
793.62503f.24,18daf1de,24,39,.5,0,1,V,22503f,62503f,ff,Mains phase 1-2 voltage RMS value
793.625041.24,18daf1de,24,39,.5,0,1,V,225041,625041,ff,Mains phase 2-3 voltage RMS value
793.625042.24,18daf1de,24,39,.5,0,1,V,225042,625042,ff,Mains phase 3-1 voltage RMS value
793.62504a.24,18daf1de,24,39,1,20000,0,W,22504a,62504a,ff,Mains active power consumed
793.625062.24,18daf1de,24,39,1,0,0,Ohm,225062,625062,ff,Mains ground resistance
793.625063.24,18daf1de,24,31,1,0,0,,225063,625063,ff,Supervisor state,0:Init;1:Wait;2:ClosingS2;3:InitType;4:InitLkg;5:InitChg;6:Charge;7:ZeroAmpMode;8:EndOfChg;9:OpeningS2;10:ReadyToSleep;11:EmergencyStop;12:InitChargeDF;13:OCPStop;14:WaitS2
793.625064.24,18daf1de,24,31,1,0,0,,225064,625064,ff,Leakage current diagnostic stored completion status,0:init;1:HF10;3:Mains Ground Default;5:Earth Current default;9:Ground Default;17:Means Leakage DC;33:Means Leakage LF;49:Means Leakage DC+LF;65:Means Leakage HF;81:Means Leakage DC+HF;97:Means Leakage LF+HF;113:Means Leakage DC+LF+HF
# LBC2 #
7b6.6180.56,18daf1dc,56,63,1,0,0,,2180,6180,ff,diagVersion
7b6.6180.64,18daf1dc,64,87,1,0,0,,2180,6180,2ff,Supplier (string!)
7b6.6180.128,18daf1dc,128,143,1,0,0,,2180,6180,ff,Soft
7b6.6180.144,18daf1dc,144,159,1,0,0,,2180,6180,ff,Version
7b6.54.0,18daf1dc,0,7,1,0,0,,14ffff,54,ff,Reset DTC
7b6.59020f.0,18daf1dc,0,23,1,0,0,,19023b,59020f,ff,Query DTC
# LBC #
7bb.6101.336,18daf1db,24,39,0.01,0,2,kW,229018,629018,ff,Maximum battery input power
7bb.6103.192,18daf1db,24,39,0.01,0,2,%,229002,629002,ff,Real State of Charge
7bb.6104.32,18daf1db,24,39,0.0625,640,2,°C,229131,629131,ff,Cell 1 Temperature
7bb.6104.56,18daf1db,24,39,0.0625,640,2,°C,229132,629132,ff,Cell 2 Temperature
7bb.6104.80,18daf1db,24,39,0.0625,640,2,°C,229133,629133,ff,Cell 3 Temperature
7bb.6104.104,18daf1db,24,39,0.0625,640,2,°C,229134,629134,ff,Cell 4 Temperature
7bb.6104.128,18daf1db,24,39,0.0625,640,2,°C,229135,629135,ff,Cell 5 Temperature
7bb.6104.152,18daf1db,24,39,0.0625,640,2,°C,229136,629136,ff,Cell 6 Temperature
7bb.6104.176,18daf1db,24,39,0.0625,640,2,°C,229137,629137,ff,Cell 7 Temperature
7bb.6104.200,18daf1db,24,39,0.0625,640,2,°C,229138,629138,ff,Cell 8 Temperature
7bb.6104.224,18daf1db,24,39,0.0625,640,2,°C,229139,629139,ff,Cell 9 Temperature
7bb.6104.248,18daf1db,24,39,0.0625,640,2,°C,22913a,62913a,ff,Cell 10 Temperature
7bb.6104.272,18daf1db,24,39,0.0625,640,2,°C,22913b,62913b,ff,Cell 11 Temperature
7bb.6104.296,18daf1db,24,39,0.0625,640,2,°C,22913c,62913c,ff,Cell 12 Temperature
7bb.6104.600,18daf1db,24,39,0.0625,640,2,°C,229012,629012,ff,Mean battery compartment temp
7bb.6107.16,18daf1db,16,23,1,0,0,,2107,6107,ff,Cell 1 Balancing switch
7bb.6107.24,18daf1db,24,31,1,0,0,,2107,6107,ff,Cell 2 Balancing switch
7bb.6107.32,18daf1db,32,39,1,0,0,,2107,6107,ff,Cell 3 Balancing switch
7bb.6107.40,18daf1db,40,47,1,0,0,,2107,6107,ff,Cell 4 Balancing switch
7bb.6107.48,18daf1db,48,55,1,0,0,,2107,6107,ff,Cell 5 Balancing switch
7bb.6107.56,18daf1db,56,63,1,0,0,,2107,6107,ff,Cell 6 Balancing switch
7bb.6107.64,18daf1db,64,71,1,0,0,,2107,6107,ff,Cell 7 Balancing switch
7bb.6107.72,18daf1db,72,79,1,0,0,,2107,6107,ff,Cell 8 Balancing switch
7bb.6107.80,18daf1db,80,87,1,0,0,,2107,6107,ff,Cell 9 Balancing switch
7bb.6107.88,18daf1db,88,95,1,0,0,,2107,6107,ff,Cell 10 Balancing switch
7bb.6107.96,18daf1db,96,102,1,0,0,,2107,6107,ff,Cell 11 Balancing switch
7bb.6107.104,18daf1db,104,111,1,0,0,,2107,6107,ff,Cell 12 Balancing switch
7bb.6141.16,18daf1db,24,39,0.000976563,0,3,V,229021,629021,ff,Cell 01 V
7bb.6141.32,18daf1db,24,39,0.000976563,0,3,V,229022,629022,ff,Cell 02 V
7bb.6141.48,18daf1db,24,39,0.000976563,0,3,V,229023,629023,ff,Cell 03 V
7bb.6141.64,18daf1db,24,39,0.000976563,0,3,V,229024,629024,ff,Cell 04 V
7bb.6141.80,18daf1db,24,39,0.000976563,0,3,V,229025,629025,ff,Cell 05 V
7bb.6141.96,18daf1db,24,39,0.000976563,0,3,V,229026,629026,ff,Cell 06 V
7bb.6141.112,18daf1db,24,39,0.000976563,0,3,V,229027,629027,ff,Cell 07 V
7bb.6141.128,18daf1db,24,39,0.000976563,0,3,V,229028,629028,ff,Cell 08 V
7bb.6141.144,18daf1db,24,39,0.000976563,0,3,V,229029,629029,ff,Cell 09 V
7bb.6141.160,18daf1db,24,39,0.000976563,0,3,V,22902a,62902a,ff,Cell 10 V
7bb.6141.176,18daf1db,24,39,0.000976563,0,3,V,22902b,62902b,ff,Cell 11 V
7bb.6141.192,18daf1db,24,39,0.000976563,0,3,V,22902c,62902c,ff,Cell 12 V
7bb.6141.208,18daf1db,24,39,0.000976563,0,3,V,22902d,62902d,ff,Cell 13 V
7bb.6141.224,18daf1db,24,39,0.000976563,0,3,V,22902e,62902e,ff,Cell 14 V
7bb.6141.240,18daf1db,24,39,0.000976563,0,3,V,22902f,62902f,ff,Cell 15 V
7bb.6141.256,18daf1db,24,39,0.000976563,0,3,V,229030,629030,ff,Cell 16 V
7bb.6141.272,18daf1db,24,39,0.000976563,0,3,V,229031,629031,ff,Cell 17 V
7bb.6141.288,18daf1db,24,39,0.000976563,0,3,V,229032,629032,ff,Cell 18 V
7bb.6141.304,18daf1db,24,39,0.000976563,0,3,V,229033,629033,ff,Cell 19 V
7bb.6141.320,18daf1db,24,39,0.000976563,0,3,V,229034,629034,ff,Cell 20 V
7bb.6141.336,18daf1db,24,39,0.000976563,0,3,V,229035,629035,ff,Cell 21 V
7bb.6141.352,18daf1db,24,39,0.000976563,0,3,V,229036,629036,ff,Cell 22 V
7bb.6141.368,18daf1db,24,39,0.000976563,0,3,V,229037,629037,ff,Cell 23 V
7bb.6141.384,18daf1db,24,39,0.000976563,0,3,V,229038,629038,ff,Cell 24 V
7bb.6141.400,18daf1db,24,39,0.000976563,0,3,V,229039,629039,ff,Cell 25 V
7bb.6141.416,18daf1db,24,39,0.000976563,0,3,V,22903a,62903a,ff,Cell 26 V
7bb.6141.432,18daf1db,24,39,0.000976563,0,3,V,22903b,62903b,ff,Cell 27 V
7bb.6141.448,18daf1db,24,39,0.000976563,0,3,V,22903c,62903c,ff,Cell 28 V
7bb.6141.464,18daf1db,24,39,0.000976563,0,3,V,22903d,62903d,ff,Cell 29 V
7bb.6141.480,18daf1db,24,39,0.000976563,0,3,V,22903e,62903e,ff,Cell 30 V
7bb.6141.496,18daf1db,24,39,0.000976563,0,3,V,22903f,62903f,ff,Cell 31 V
7bb.6141.512,18daf1db,24,39,0.000976563,0,3,V,229041,629041,ff,Cell 32 V
7bb.6141.528,18daf1db,24,39,0.000976563,0,3,V,229042,629042,ff,Cell 33 V
7bb.6141.544,18daf1db,24,39,0.000976563,0,3,V,229043,629043,ff,Cell 34 V
7bb.6141.560,18daf1db,24,39,0.000976563,0,3,V,229044,629044,ff,Cell 35 V
7bb.6141.576,18daf1db,24,39,0.000976563,0,3,V,229045,629045,ff,Cell 36 V
7bb.6141.592,18daf1db,24,39,0.000976563,0,3,V,229046,629046,ff,Cell 37 V
7bb.6141.608,18daf1db,24,39,0.000976563,0,3,V,229047,629047,ff,Cell 38 V
7bb.6141.624,18daf1db,24,39,0.000976563,0,3,V,229048,629048,ff,Cell 39 V
7bb.6141.640,18daf1db,24,39,0.000976563,0,3,V,229049,629049,ff,Cell 40 V
7bb.6141.656,18daf1db,24,39,0.000976563,0,3,V,22904a,62904a,ff,Cell 41 V
7bb.6141.672,18daf1db,24,39,0.000976563,0,3,V,22904b,62904b,ff,Cell 42 V
7bb.6141.688,18daf1db,24,39,0.000976563,0,3,V,22904c,62904c,ff,Cell 43 V
7bb.6141.704,18daf1db,24,39,0.000976563,0,3,V,22904d,62904d,ff,Cell 44 V
7bb.6141.720,18daf1db,24,39,0.000976563,0,3,V,22904e,62904e,ff,Cell 45 V
7bb.6141.736,18daf1db,24,39,0.000976563,0,3,V,22904f,62904f,ff,Cell 46 V
7bb.6141.752,18daf1db,24,39,0.000976563,0,3,V,229050,629050,ff,Cell 47 V
7bb.6141.768,18daf1db,24,39,0.000976563,0,3,V,229051,629051,ff,Cell 48 V
7bb.6141.784,18daf1db,24,39,0.000976563,0,3,V,229052,629052,ff,Cell 49 V
7bb.6141.800,18daf1db,24,39,0.000976563,0,3,V,229053,629053,ff,Cell 50 V
7bb.6141.816,18daf1db,24,39,0.000976563,0,3,V,229054,629054,ff,Cell 51 V
7bb.6141.832,18daf1db,24,39,0.000976563,0,3,V,229055,629055,ff,Cell 52 V
7bb.6141.848,18daf1db,24,39,0.000976563,0,3,V,229056,629056,ff,Cell 53 V
7bb.6141.864,18daf1db,24,39,0.000976563,0,3,V,229057,629057,ff,Cell 54 V
7bb.6141.880,18daf1db,24,39,0.000976563,0,3,V,229058,629058,ff,Cell 55 V
7bb.6141.896,18daf1db,24,39,0.000976563,0,3,V,229059,629059,ff,Cell 56 V
7bb.6141.912,18daf1db,24,39,0.000976563,0,3,V,22905a,62905a,ff,Cell 57 V
7bb.6141.928,18daf1db,24,39,0.000976563,0,3,V,22905b,62905b,ff,Cell 58 V
7bb.6141.944,18daf1db,24,39,0.000976563,0,3,V,22905c,62905c,ff,Cell 59 V
7bb.6141.960,18daf1db,24,39,0.000976563,0,3,V,22905d,62905d,ff,Cell 60 V
7bb.6141.976,18daf1db,24,39,0.000976563,0,3,V,22905e,62905e,ff,Cell 61 V
7bb.6141.992,18daf1db,24,39,0.000976563,0,3,V,22905f,62905f,ff,Cell 62 V
7bb.6142.16,18daf1db,24,39,0.000976563,0,3,V,229061,629061,ff,Cell 63 V
7bb.6142.32,18daf1db,24,39,0.000976563,0,3,V,229062,629062,ff,Cell 64 V
7bb.6142.48,18daf1db,24,39,0.000976563,0,3,V,229063,629063,ff,Cell 65 V
7bb.6142.64,18daf1db,24,39,0.000976563,0,3,V,229064,629064,ff,Cell 66 V
7bb.6142.80,18daf1db,24,39,0.000976563,0,3,V,229065,629065,ff,Cell 67 V
7bb.6142.96,18daf1db,24,39,0.000976563,0,3,V,229066,629066,ff,Cell 68 V
7bb.6142.112,18daf1db,24,39,0.000976563,0,3,V,229067,629067,ff,Cell 69 V
7bb.6142.128,18daf1db,24,39,0.000976563,0,3,V,229068,629068,ff,Cell 70 V
7bb.6142.144,18daf1db,24,39,0.000976563,0,3,V,229069,629069,ff,Cell 71 V
7bb.6142.160,18daf1db,24,39,0.000976563,0,3,V,22906a,62906a,ff,Cell 72 V
7bb.6142.176,18daf1db,24,39,0.000976563,0,3,V,22906b,62906b,ff,Cell 73 V
7bb.6142.192,18daf1db,24,39,0.000976563,0,3,V,22906c,62906c,ff,Cell 74 V
7bb.6142.208,18daf1db,24,39,0.000976563,0,3,V,22906d,62906d,ff,Cell 75 V
7bb.6142.224,18daf1db,24,39,0.000976563,0,3,V,22906e,62906e,ff,Cell 76 V
7bb.6142.240,18daf1db,24,39,0.000976563,0,3,V,22906f,62906f,ff,Cell 77 V
7bb.6142.256,18daf1db,24,39,0.000976563,0,3,V,229070,629070,ff,Cell 78 V
7bb.6142.272,18daf1db,24,39,0.000976563,0,3,V,229071,629071,ff,Cell 79 V
7bb.6142.288,18daf1db,24,39,0.000976563,0,3,V,229072,629072,ff,Cell 80 V
7bb.6142.304,18daf1db,24,39,0.000976563,0,3,V,229073,629073,ff,Cell 81 V
7bb.6142.320,18daf1db,24,39,0.000976563,0,3,V,229074,629074,ff,Cell 82 V
7bb.6142.336,18daf1db,24,39,0.000976563,0,3,V,229075,629075,ff,Cell 83 V
7bb.6142.352,18daf1db,24,39,0.000976563,0,3,V,229076,629076,ff,Cell 84 V
7bb.6142.368,18daf1db,24,39,0.000976563,0,3,V,229077,629077,ff,Cell 85 V
7bb.6142.384,18daf1db,24,39,0.000976563,0,3,V,229078,629078,ff,Cell 86 V
7bb.6142.400,18daf1db,24,39,0.000976563,0,3,V,229079,629079,ff,Cell 87 V
7bb.6142.416,18daf1db,24,39,0.000976563,0,3,V,22907a,62907a,ff,Cell 88 V
7bb.6142.432,18daf1db,24,39,0.000976563,0,3,V,22907b,62907b,ff,Cell 89 V
7bb.6142.448,18daf1db,24,39,0.000976563,0,3,V,22907c,62907c,ff,Cell 90 V
7bb.6142.464,18daf1db,24,39,0.000976563,0,3,V,22907d,62907d,ff,Cell 91 V
7bb.6142.480,18daf1db,24,39,0.000976563,0,3,V,22907e,62907e,ff,Cell 92 V
7bb.6142.496,18daf1db,24,39,0.000976563,0,3,V,22907f,62907f,ff,Cell 93 V
7bb.6142.512,18daf1db,24,39,0.000976563,0,3,V,229081,629081,ff,Cell 94 V
7bb.6142.528,18daf1db,24,39,0.000976563,0,3,V,229082,629082,ff,Cell 95 V
7bb.6142.544,18daf1db,24,39,0.000976563,0,3,V,229083,629083,ff,Cell 96 V
7bb.6161.96,18daf1db,96,119,1,0,0,km,2161,6161,ff,Battery mileage in km
7bb.6161.120,18daf1db,120,151,1,0,0,kWh,2161,6161,ff,kWh from beginning of Battery life
7bb.6162.16,18daf1db,16,47,1,0,0,,2162,6162,ff,21_62_03_Serial_Number (FIN)
