,7B9,0,0,1,0,0,,1001,5001,ff,StartDiagnosticSession.DefaultSession
,7B9,0,0,1,0,0,,1002,5002,ff,StartDiagnosticSession.ProgrammingSession
,7B9,0,0,1,0,0,,1003,5003,ff,StartDiagnosticSession.ExtendedDiagnosticSession
,7B9,0,0,1,0,0,,14FFFFFF,54FFFFFF,ff,ClearDiagnosticInformation.All
,7B9,16,23,1,0,0,,1901FF,5901FF,ff,DTCStatusAvailabilityMask
,7B9,24,31,1,0,0,,1901FF,5901FF,ff,DTCFormatIdentifier
,7B9,32,47,1,0,0,,1901FF,5901FF,ff,DTCCount
,7B9,16,23,1,0,0,,1902FF,5902FF,ff,DTCStatusAvailabilityMask
,7B9,55,55,1,0,0,,1902FF,5902FF,ff,DTCStatus.testFailed,0:No;1:Yes
,7B9,0,0,1,0,0,,1903000000FF,5903000000FF,ff,ReadDTCInformation.ReportDTCSnapshotIdentification
,7B9,16,39,1,0,0,,1904000000FF,5904000000FF,4ff,DTCRecord
,7B9,40,40,1,0,0,,1904000000FF,5904000000FF,ff,DTCStatus.warningIndicatorRequested,0:No;1:Yes
,7B9,41,41,1,0,0,,1904000000FF,5904000000FF,ff,DTCStatus.testNotCompletedThisMonitoringCycle,0:No;1:Yes
,7B9,42,42,1,0,0,,1904000000FF,5904000000FF,ff,DTCStatus.testFailedSinceLastClear,0:No;1:Yes
,7B9,43,43,1,0,0,,1904000000FF,5904000000FF,ff,DTCStatus.testNotCompletedSinceLastClear,0:No;1:Yes
,7B9,44,44,1,0,0,,1904000000FF,5904000000FF,ff,DTCStatus.confirmedDTC,0:No;1:Yes
,7B9,45,45,1,0,0,,1904000000FF,5904000000FF,ff,DTCStatus.pendingDTC,0:No;1:Yes
,7B9,46,46,1,0,0,,1904000000FF,5904000000FF,ff,DTCStatus.testFailedThisMonitoringCycle,0:No;1:Yes
,7B9,47,47,1,0,0,,1904000000FF,5904000000FF,ff,DTCStatus.testFailed,0:No;1:Yes
,7B9,16,23,1,0,0,,190A,590A,ff,DTCStatusAvailabilityMask
,7B9,24,39,1,0,0,,190A,590A,ff,DTCDeviceIdentifier,41049:APC_STATUS_BCM;41056:APC_STATUS_USM;41072:BCM_APV_CODE;57679:CAN_BCM;57664:CAN_ECM;57681:CAN_ESCL;57678:CAN_METER;57691:CAN_USM;57672:CAN_VDC;41011:DONGLE;41030:EEPROM;41042:ESCL_FUNCTION;41046:ESCL_HFM_RELAY;41048:ESCL_LOCK_SEQUENCE;41041:ESCL_MODULE;41044:ESCL_SENSOR_LINE;41040:ESCL_SUPPLY;41047:ESCL_UNLOCK_SEQUENCE;41094:IKEY_BACKDOOR_SWITCH;41089:IKEY_FL_SWITCH;41091:IKEY_FR_SWITCH;41092:IKEY_RL_SWITCH;41093:IKEY_RR_SWITCH;41020:INT_ANTENNA;41104:KAZASHI;41022:LEFT_ANTENNA;41025:LF3_ANTENNA;41043:NOT_APC_LINE;40976:PWR_ECU;41024:REAR_ANTENNA;40962:REGISTERS;41023:RIGHT_ANTENNA;40961:ROM;41088:START_BUTTON;41021:TRUNK_ANTENNA
,7B9,40,47,1,0,0,,190A,590A,ff,DTCFailureType,68:data memory failure;98:signal compare failure;99:circuit / component protection time-out;100:signal plausibility failure;101:signal has too few transitions / events;97:signal calculation failure;103:signal incorrect after event;81:not programmed;113:actuator stuck;114:actuator stuck open;69:program memory failure;85:not configured;84:missing calibration;82:not activated;75:over temperature;74:incorrect component installed;73:internal electronic failure;72:supervision software failure;71:watchdog / safety µC failure;70:calibration / parameter memory failure;115:actuator stuck closed;135:missing message;83:deactivated;67:special memory failure;152:component or system over temperature;151:Component or system operation obstructed or blocked;150:component internal failure;149:incorrect assembly;148:unexpected operation;147:no operation;146:performance or incorrect operation;145:parametric;143:erratic;136:bus off;133:signal above allowable range;134:signal invalid;116:actuator slipping;132:signal below allowable range;131:value of signal protection calculation incorrect;130:alive / sequence counter incorrect / not updated;129:invalid serial data received;123:low fluid level;122:fluid leak or seal failure;121:mechanical linkage failure;120:alignment or adjustment incorrect;119:commanded position not reachable;118:wrong mounting position;117:emergency position not reachable;102:signal has too many transitions / events;15:Vehicle manufacturer / System supplier specific;27:circuit resistance above threshold;26:circuit resistance below threshold;25:circuit current above threshold;24:circuit current below threshold;23:circuit voltage above threshold;22:circuit voltage below threshold;21:circuit short to battery or open;20:circuit short to ground or open;19:circuit open;28:circuit voltage out of range;17:circuit short to ground;9:Component Failures;8:Bus Signal / Message Failures;6:Algorithm Based Failures;5:System Programming Failures;4:System Internal Failures;3:FM (Frequency Modulated) / PWM (Pulse Width Modulated) Failures;2:General signal failure;1:General Electrical Failure;0:Device and failure type ODB codding/ General Failure Information;66:general memory failure;104:event information;18:circuit short to battery;53:signal high time > maximum;65:general checksum failure;58:incorrect has too many pulses;7:Mechanical Failures;29:circuit current out of range;57:incorrect has too few pulses;56:signal frequency incorrect;54:signal frequency too low;52:signal high time < minimum;51:signal low time > maximum;50:signal low time < minimum;49:no signal;37:signal shape / waveform failure;33:signal amplitude < minimum;55:signal frequency too high;47:signal erratic;31:circuit intermittent;35:signal stuck low;36:signal stuck high;34:signal amplitude > maximum;30:circuit resistance out of range;38:signal rate of change below threshold;39:signal rate of change above threshold;40:signal bias level out of range / zero adjustment failure;41:signal signal invalid
,7B9,48,55,1,0,0,,190A,590A,ff,StatusOfDTC
,7B9,49,49,1,0,0,,190A,590A,ff,DTCStatus.testNotCompletedThisMonitoringCycle,0:No;1:Yes
,7B9,50,50,1,0,0,,190A,590A,ff,DTCStatus.testFailedSinceLastClear,0:No;1:Yes
,7B9,51,51,1,0,0,,190A,590A,ff,DTCStatus.testNotCompletedSinceLastClear,0:No;1:Yes
,7B9,52,52,1,0,0,,190A,590A,ff,DTCStatus.confirmedDTC,0:No;1:Yes
,7B9,53,53,1,0,0,,190A,590A,ff,DTCStatus.pendingDTC,0:No;1:Yes
,7B9,54,54,1,0,0,,190A,590A,ff,DTCStatus.testFailedThisMonitoringCycle,0:No;1:Yes
,7B9,55,55,1,0,0,,190A,590A,ff,DTCStatus.testFailed,0:No;1:Yes
,7B9,24,24,1,0,0,,220300,620300,ff,ESCL_PRESENT_CF,1:true;0:false
,7B9,24,24,1,0,0,,220301,620301,ff,WITH_SR_CF,1:true;0:false
,7B9,24,31,1,0,0,,220302,620302,ff,DONGLE_CF,0:DONGLE_SLAVE_1;1:DONGLE_SLAVE_2;2:DONGLE_SLAVE_3;3:SERIAL_DONGLE
,7B9,24,24,1,0,0,,220303,620303,ff,BRAKE_ECU_PRESENT_CF,1:true;0:false
,7B9,24,24,1,0,0,,220304,620304,ff,KEY_PRESENT_CF,1:true;0:false
,7B9,24,39,1.66666666666667E-04,0,3,min,220305,620305,ff,IMMO_TIMEOUT_AFTER_SALES_MODE_TM_CF
,7B9,24,39,1.66666666666667E-04,0,3,min,220306,620306,ff,IMMO_TIMEOUT_REWORK_MODE_TM_CF
,7B9,24,24,1,0,0,,220307,620307,ff,MODE_APP_CF,1:true;0:false
,7B9,24,31,1,0,0,,220308,620308,ff,IKEY_ACCESS_CF,0:WITHOUT_IKEY_ACCESS;1:WITH_IKEY_ACCESS
,7B9,24,39,.01,0,2,s,220309,620309,ff,HANDFREE_UNLOCK_INVALID_CF
,7B9,24,39,.01,0,2,s,22030A,62030A,ff,HANDFREE_LOCK_INVALID_CF
,7B9,24,31,1,0,0,,22030B,62030B,ff,IKEY_ACCESS_HANDLE_TYPE_CF,0:WITHOUT_BUTTON_OR_SENSOR;1:WITH_BUTTON_FOR_UNLOCK;2:WITH_SENSOR_FOR_UNLOCK
,7B9,24,24,1,0,0,,22030D,62030D,ff,WALK_AWAY_LOCKING_CF,1:true;0:false
,7B9,24,24,1,0,0,,22030E,62030E,ff,WAC_BACKUP_MODE_CF,1:true;0:false
,7B9,24,24,1,0,0,,22030F,62030F,ff,WAC_ACTIVATION_INITIAL_CF,1:true;0:false
,7B9,24,39,10,0,0,ms,220310,620310,ff,WAC_SWITCH_OFF_DISTURBERS_CF
,7B9,24,24,1,0,0,,220311,620311,ff,CUSTOMER_APPROACH_CF,1:true;0:false
,7B9,24,24,1,0,0,,220312,620312,ff,APPROACH_UNLOCK_CF,1:true;0:false
,7B9,24,24,1,0,0,,220313,620313,ff,APRUN_ACTIVATION_INITIAL_CF,1:true;0:false
,7B9,24,31,10,0,0,ms,220314,620314,ff,CAD_MPU_REQUEST_TM_CF
,7B9,24,24,1,0,0,,220315,620315,ff,WELCOME_GOODBYE_CF,1:true;0:false
,7B9,24,24,1,0,0,,220316,620316,ff,EASY_TRUNK_ACCESS_ECU_CF,1:true;0:false
,7B9,24,24,1,0,0,,220317,620317,ff,WITH_SCP_CF,1:true;0:false
,7B9,24,24,1,0,0,,220318,620318,ff,WITH_CCP_CF,1:true;0:false
,7B9,24,39,.01,0,2,s,220319,620319,ff,IMMO_TIME_OUT_LEARNING_KEY_TM_CF
,7B9,24,24,1,0,0,,22031A,62031A,ff,LOCK_CRYPTO_PAGE_CF,1:true;0:false
,7B9,24,24,1,0,0,,22031B,62031B,ff,WITH_DEBUG_FRAME_CF,1:true;0:false
,7B9,24,31,1,0,0,,22031C,62031C,ff,ECHO_RF_CF,5:DEBUG_ECHO_RF_DATA_FOR_ALL_FCT;1:DEBUG_LF_BLINK;2:DEBUG_ECHO_RF_DATA_RKE;3:DEBUG_ECHO_RF_CW;4:DEBUG_PASE_LOGGING;0:DEBUG_NONE;6:DEBUG_PRM_TRIGGER_EVENT
,7B9,24,31,1,0,0,,22031D,62031D,ff,VERLOG_CF,0:VERLOG_ICE;1:VERLOG_MG;2:VERLOG_SED;3:VERLOG_LCB
,7B9,24,24,1,0,0,,22031E,62031E,ff,VERLOG_US_CF,1:true;0:false
,7B9,24,24,1,0,0,,22031F,62031F,ff,HEART_BEAT_CF,1:true;0:false
,7B9,24,31,1,0,0,%,220320,620320,ff,LIGHTING_ON_PWM_CF
,7B9,24,24,1,0,0,,220321,620321,ff,INDUCTIVE_CHARGER_PRESENT_CF,1:true;0:false
,7B9,24,24,1,0,0,,220322,620322,ff,HANDFREE_ZONING_CF,1:true;0:false
,7B9,24,24,1,0,0,,220323,620323,ff,IKEY_ACCESS_ACTIVATION_INIT_CF,1:true;0:false
,7B9,24,24,1,0,0,,220324,620324,ff,IKEY_DEACTIVATE_BY_IKEYFOB_CF,1:true;0:false
,7B9,24,24,1,0,0,,220325,620325,ff,IKEY_ENABLE_IN_DRIVING_PHASE_CF,1:true;0:false
,7B9,24,24,1,0,0,,220326,620326,ff,TRUNK_SEPARATED_MNGT_CF,1:true;0:false
,7B9,24,31,1,0,0,,220327,620327,ff,RKE_BTN_1_PRESS_CF,0:RKE_NO_FEATURE;1:RKE_UNLOCK;2:RKE_LOCK;3:RKE_BACKDOOR_OR_TRUNK;4:RKE_PANIC;5:RKE_PSD_RH;6:RKE_PSD_LH;7:RKE_REMOTE_LIGHTING;8:RKE_RES;9:RKE_ROOF
,7B9,24,31,1,0,0,,220328,620328,ff,RKE_BTN_2_PRESS_CF,0:RKE_NO_FEATURE;1:RKE_UNLOCK;2:RKE_LOCK;3:RKE_BACKDOOR_OR_TRUNK;4:RKE_PANIC;5:RKE_PSD_RH;6:RKE_PSD_LH;7:RKE_REMOTE_LIGHTING;8:RKE_RES;9:RKE_ROOF
,7B9,24,31,1,0,0,,220329,620329,ff,RKE_BTN_3_PRESS_CF,0:RKE_NO_FEATURE;1:RKE_UNLOCK;2:RKE_LOCK;3:RKE_BACKDOOR_OR_TRUNK;4:RKE_PANIC;5:RKE_PSD_RH;6:RKE_PSD_LH;7:RKE_REMOTE_LIGHTING;8:RKE_RES;9:RKE_ROOF
,7B9,24,31,1,0,0,,22032A,62032A,ff,RKE_BTN_4_PRESS_CF,0:RKE_NO_FEATURE;1:RKE_UNLOCK;2:RKE_LOCK;3:RKE_BACKDOOR_OR_TRUNK;4:RKE_PANIC;5:RKE_PSD_RH;6:RKE_PSD_LH;7:RKE_REMOTE_LIGHTING;8:RKE_RES;9:RKE_ROOF
,7B9,24,31,1,0,0,,22032B,62032B,ff,RKE_BTN_5_PRESS_CF,0:RKE_NO_FEATURE;1:RKE_UNLOCK;2:RKE_LOCK;3:RKE_BACKDOOR_OR_TRUNK;4:RKE_PANIC;5:RKE_PSD_RH;6:RKE_PSD_LH;7:RKE_REMOTE_LIGHTING;8:RKE_RES;9:RKE_ROOF
,7B9,24,24,1,0,0,,22032C,62032C,ff,RKE_ENABLE_IGN_ON_CF,1:true;0:false
,7B9,24,39,10,0,0,ms,22032D,62032D,ff,RKE_LOCK_LONG_TM_CF
,7B9,24,39,10,0,0,ms,22032E,62032E,ff,RKE_LOCK_UNLOCK_VERYLG_TM_CF
,7B9,24,39,10,0,0,ms,22032F,62032F,ff,RKE_PANIC_LONG_TM_CF
,7B9,24,39,10,0,0,ms,220330,620330,ff,RKE_PSD_L_LONG_TM_CF
,7B9,24,39,10,0,0,ms,220331,620331,ff,RKE_PSD_R_LONG_TM_CF
,7B9,24,39,10,0,0,ms,220332,620332,ff,RKE_REMOTE_LIGHT_LONG_TM_CF
,7B9,24,39,10,0,0,ms,220333,620333,ff,RKE_RES_LONG_TM_CF
,7B9,24,39,10,0,0,ms,220334,620334,ff,RKE_ROOF_LONG_TM_CF
,7B9,24,39,10,0,0,ms,220335,620335,ff,RKE_TRUNK_LONG_TM_CF
,7B9,24,39,10,0,0,ms,220336,620336,ff,RKE_UNLOCK_LONG_TM_CF
,7B9,24,24,1,0,0,,220337,620337,ff,IMMO_OFFBOARD_PAIRING_CF,1:true;0:false
,7B9,24,24,1,0,0,,220338,620338,ff,TRP_RESTRICTED_CF,1:true;0:false
,7B9,24,55,1,0,0,,220339,620339,4ff,IMMO_DURATION_SA_UNLOCKED_TIME_OUT_TM_CF
,7B9,24,24,1,0,0,,22033A,62033A,ff,ESCL_FAILURE_INHIB_START_CF,1:true;0:false
,7B9,24,24,1,0,0,,22033B,62033B,ff,POWER_BACK_DOOR_CF,1:true;0:false
,7B9,24,24,1,0,0,,22033C,62033C,ff,DTC_DONGLE_4A_CF,1:true;0:false
,7B9,24,24,1,0,0,,22033D,62033D,ff,DTC_EEPROM_46_CF,1:true;0:false
,7B9,24,24,1,0,0,,22033E,62033E,ff,DTC_ESCL_FUNCTION_52_CF,1:true;0:false
,7B9,24,24,1,0,0,,22033F,62033F,ff,DTC_ESCL_MODULE_55_CF,1:true;0:false
,7B9,24,24,1,0,0,,220340,620340,ff,DTC_ESCL_FUNCTION_67_CF,1:true;0:false
,7B9,24,24,1,0,0,,220341,620341,ff,DTC_ESCL_FUNCTION_87_CF,1:true;0:false
,7B9,24,24,1,0,0,,220342,620342,ff,DTC_ESCL_FUNCTION_88_CF,1:true;0:false
,7B9,24,24,1,0,0,,220343,620343,ff,DTC_ESCL_FUNCTION_98_CF,1:true;0:false
,7B9,24,24,1,0,0,,220344,620344,ff,DTC_ESCL_HFM_RELAY_96_CF,1:true;0:false
,7B9,24,24,1,0,0,,220345,620345,ff,DTC_ESCL_LOCK_SEQUENCE_09_CF,1:true;0:false
,7B9,24,24,1,0,0,,220346,620346,ff,DTC_ESCL_MODULE_04_CF,1:true;0:false
,7B9,24,24,1,0,0,,220347,620347,ff,DTC_ESCL_MODULE_11_CF,1:true;0:false
,7B9,24,24,1,0,0,,220348,620348,ff,DTC_ESCL_MODULE_49_CF,1:true;0:false
,7B9,24,24,1,0,0,,220349,620349,ff,DTC_ESCL_MODULE_4A_CF,1:true;0:false
,7B9,24,24,1,0,0,,22034B,62034B,ff,DTC_ESCL_MODULE_62_CF,1:true;0:false
,7B9,24,24,1,0,0,,22034C,62034C,ff,DTC_ESCL_MODULE_77_CF,1:true;0:false
,7B9,24,24,1,0,0,,22034D,62034D,ff,DTC_ESCL_MODULE_85_CF,1:true;0:false
,7B9,24,24,1,0,0,,22034E,62034E,ff,DTC_ESCL_MODULE_87_CF,1:true;0:false
,7B9,24,24,1,0,0,,22034F,62034F,ff,DTC_ESCL_SENSOR_LINE_12_CF,1:true;0:false
,7B9,24,24,1,0,0,,220350,620350,ff,DTC_ESCL_SENSOR_LINE_14_CF,1:true;0:false
,7B9,24,24,1,0,0,,220351,620351,ff,DTC_ESCL_SUPPLY_01_CF,1:true;0:false
,7B9,24,24,1,0,0,,220352,620352,ff,DTC_ESCL_UNLOCK_SEQUENCE_09_CF,1:true;0:false
,7B9,24,24,1,0,0,,220353,620353,ff,DTC_NOT_APC_LINE_1C_CF,1:true;0:false
,7B9,24,24,1,0,0,,220354,620354,ff,DTC_REGISTERS_43_CF,1:true;0:false
,7B9,24,24,1,0,0,,220355,620355,ff,DTC_ROM_45_CF,1:true;0:false
,7B9,24,24,1,0,0,,220356,620356,ff,DTC_APC_STATUS_BCM_85_CF,1:true;0:false
,7B9,24,24,1,0,0,,220357,620357,ff,DTC_APC_STATUS_USM_85_CF,1:true;0:false
,7B9,24,24,1,0,0,,220358,620358,ff,DTC_BCM_APV_CODE_68_CF,1:true;0:false
,7B9,24,31,1,0,0,,220359,620359,ff,ANTENNA_TUNNING_CF
,7B9,24,24,1,0,0,,22035A,62035A,ff,DTC_PWR_ECU_1C_CF,1:true;0:false
,7B9,24,24,1,0,0,,22035B,62035B,ff,TRP_PAIRED_CID_CTRL_CF,1:true;0:false
,7B9,24,447,1,0,0,,22035C,62035C,4ff,PASE_KEY_NET_VOLUMES_C0_0_CF
,7B9,24,447,1,0,0,,22035D,62035D,4ff,PASE_KEY_NET_VOLUMES_C0_1_CF
,7B9,24,447,1,0,0,,22035E,62035E,4ff,PASE_KEY_NET_VOLUMES_C0_2_CF
,7B9,24,447,1,0,0,,22035F,62035F,4ff,PASE_KEY_NET_VOLUMES_C0_3_CF
,7B9,24,239,1,0,0,,220360,620360,4ff,PASE_KEY_NET_VOLUMES_CONFIGURATION_0_CF
,7B9,24,239,1,0,0,,220361,620361,4ff,PASE_KEY_NET_VOLUMES_CONFIGURATION_1_CF
,7B9,24,239,1,0,0,,220362,620362,4ff,PASE_KEY_NET_VOLUMES_CONFIGURATION_2_CF
,7B9,24,239,1,0,0,,220363,620363,4ff,PASE_KEY_NET_VOLUMES_CONFIGURATION_3_CF
,7B9,24,375,1,0,0,,220364,620364,4ff,PASE_WAC_SQUARE_CORMER_CONFIGURATION_CF
,7B9,24,447,1,0,0,,220365,620365,4ff,PASE_KEY_NET_VOLUMES_C2_0_CF
,7B9,24,447,1,0,0,,220366,620366,4ff,PASE_KEY_NET_VOLUMES_C2_1_CF
,7B9,24,447,1,0,0,,220367,620367,4ff,PASE_KEY_NET_VOLUMES_C2_2_CF
,7B9,24,447,1,0,0,,220368,620368,4ff,PASE_KEY_NET_VOLUMES_C2_3_CF
,7B9,24,447,1,0,0,,220369,620369,4ff,PASE_KEY_NET_VOLUMES_C3_0_CF
,7B9,24,447,1,0,0,,22036A,62036A,4ff,PASE_KEY_NET_VOLUMES_C3_1_CF
,7B9,24,447,1,0,0,,22036B,62036B,4ff,PASE_KEY_NET_VOLUMES_C3_2_CF
,7B9,24,447,1,0,0,,22036C,62036C,4ff,PASE_KEY_NET_VOLUMES_C3_3_CF
,7B9,24,447,1,0,0,,22036D,62036D,4ff,PASE_KEY_NET_VOLUMES_C4_0_CF
,7B9,24,447,1,0,0,,22036E,62036E,4ff,PASE_KEY_NET_VOLUMES_C4_1_CF
,7B9,24,447,1,0,0,,22036F,62036F,4ff,PASE_KEY_NET_VOLUMES_C4_2_CF
,7B9,24,447,1,0,0,,220370,620370,4ff,PASE_KEY_NET_VOLUMES_C4_3_CF
,7B9,24,447,1,0,0,,220371,620371,4ff,PASE_KEY_NET_VOLUMES_C1_0_CF
,7B9,24,447,1,0,0,,220372,620372,4ff,PASE_KEY_NET_VOLUMES_C1_1_CF
,7B9,24,447,1,0,0,,220373,620373,4ff,PASE_KEY_NET_VOLUMES_C1_2_CF
,7B9,24,447,1,0,0,,220374,620374,4ff,PASE_KEY_NET_VOLUMES_C1_3_CF
,7B9,24,847,1,0,0,,220375,620375,4ff,PASE_KEY_NET_VOLUMES_R_0_CF
,7B9,24,847,1,0,0,,220376,620376,4ff,PASE_KEY_NET_VOLUMES_R_1_CF
,7B9,24,847,1,0,0,,220377,620377,4ff,PASE_KEY_NET_VOLUMES_R_2_CF
,7B9,24,847,1,0,0,,220378,620378,4ff,PASE_KEY_NET_VOLUMES_R_3_CF
,7B9,24,127,1,0,0,,220379,620379,4ff,PASE_KEY_NET_HSFN_CONFIGURATION_CF
,7B9,24,135,1,0,0,,22037A,62037A,4ff,PASE_KEY_NET_OUTSIDE_CONF_CF_ID
,7B9,24,24,1,0,0,,22037B,62037B,ff,CID_EXT_MEM_CF,1:true;0:false
,7B9,24,24,1,0,0,,22037C,62037C,ff,WAC_JINGLE_CF,1:true;0:false
,7B9,24,39,5,0,0,ms,22037D,62037D,ff,WAC_DELAY_SEP_TM_CF
,7B9,24,39,5,0,0,ms,22037E,62037E,ff,FEEDBACK_WAC_1_SEP_TM_CF
,7B9,24,39,1,0,0,Hz,22037F,62037F,ff,JINGLE_FREQUENCY_WAC_1_SEP_CF
,7B9,24,39,5,0,0,ms,220380,620380,ff,WAC_MUTE_SEP_TM_CF
,7B9,24,39,5,0,0,,220381,620381,ff,FEEDBACK_WAC_2_SEP_TM_CF
,7B9,24,39,1,0,0,Hz,220382,620382,ff,JINGLE_FREQUENCY_WAC_2_SEP_CF
,7B9,24,39,5,0,0,ms,220383,620383,ff,FEEDBACK_APRUN_3_SEP_TM_CF
,7B9,24,39,1,0,0,Hz,220384,620384,ff,JINGLE_FREQUENCY_APRUN_3_SEP_CF
,7B9,24,39,5,0,0,ms,220385,620385,ff,APRUN_MUTE_3_SEP_TM_CF
,7B9,24,39,5,0,0,ms,220386,620386,ff,FEEDBACK_APRUN_4_SEP_TM_CF
,7B9,24,39,1,0,0,Hz,220387,620387,ff,JINGLE_FREQUENCY_APRUN_4_SEP_CF
,7B9,24,39,5,0,0,ms,220388,620388,ff,FEEDBACK_CIDMOWER_5_SEP_TM_CF
,7B9,24,39,1,0,0,Hz,220389,620389,ff,JINGLE_FREQUENCY_CIDMOWER_5_SEP_CF
,7B9,24,39,5,0,0,ms,22038A,62038A,ff,CIDMOWER_MUTE_5_SEP_TM_CF
,7B9,24,39,5,0,0,ms,22038B,62038B,ff,FEEDBACK_LOCK_6_SEP_TM_CF
,7B9,24,39,1,0,0,Hz,22038C,62038C,ff,JINGLE_FREQUENCY_LOCK_6_SEP_CF
,7B9,24,39,5,0,0,ms,22038D,62038D,ff,REFUSELOCK_MUTE_6_SEP_TM_CF
,7B9,24,39,5,0,0,ms,22038E,62038E,ff,FEEDBACK_KEYLOCK_7_SEP_TM_CF
,7B9,24,39,1,0,0,Hz,22038F,62038F,ff,JINGLE_FREQUENCY_KEYLOCK_7_SEP_CF
