# SID (defaults to ID.startBit.[responseId]), ID (hex), startBit, endBit, resolution, offset (aplied BEFORE resolution multiplication), decimals, unit, requestID (hex string), responseID (hex string), options (hex, see MainActivity for definitions), optional name, optional list
# 130,44,55,-3,4094,0,Nm,,,ff,DriverBrakeWheelTq_Req
# Note that in the next line the resolution is negated from the original definition, to match 130.44
# 673,32,39,13.725,0,0,mbar,2174,6174,ff,Front right wheel pressure
673.32,765,128,135,13.725,0,0,mbar,2174,6174,ff,FrontRightWheelPressure
# 673,40,47,13.725,0,0,mbar,2174,6174,ff,Front left wheel pressure
673.40,765,136,143,13.725,0,0,mbar,2174,6174,ff,FrontLeftWheelPressure
# ABS-VDC / ESC #
760.6180.56,18DAF12D,24,31,1,0,0,,22F1A0,62F1A0,ff,diagnosticVersion
760.6180.64,18DAF12D,24,535,1,0,0,,22F18A,62F18A,2ff,systemSupplierIdentifier
760.6180.128,18DAF12D,24,279,1,0,0,,22F194,62F194,2ff,systemSupplierECUSoftwareNumber
760.6180.144,18DAF12D,24,279,1,0,0,,22F195,62F195,2ff,systemSupplierECUSoftwareVersionNumber
760.54.0,18daf12d,0,7,1,0,0,,14FFFFFF,54FFFFFF,ff,Reset DTC
760.5902ff.0.,18daf12d,0,23,1,0,0,,19023b,5902ff,ff,Query DTC
# EPS #
,762,24,55,1,0,0,,22F18A,62F18A,2ff,systemSupplierIdentifier
,762,24,279,1,0,0,,22F194,62F194,2ff,systemSupplierECUSoftwareNumber
,762,24,279,1,0,0,,22F195,62F195,2ff,systemSupplierECUSoftwareVersionNumber
,762,24,31,1,0,0,,22F1A0,62F1A0,ff,diagnosticVersion
,762,0,7,1,0,0,,14FFFFFF,54FFFFFF,ff,Reset DTC
,762,0,23,1,0,0,,19023b,5902ff,ff,Query DTC
# TDB / CLUSTER #
,763,24,535,1,0,0,,22F18A,62F18A,2ff,systemSupplierIdentifier
,763,24,95,1,0,0,,22F194,62F194,2ff,systemSupplierECUSoftwareNumber
,763,24,55,1,0,0,,22F195,62F195,2ff,systemSupplierECUSoftwareVersionNumber
,763,24,31,1,0,0,,22F1A0,62F1A0,ff,diagnosticVersion
,763,0,7,1,0,0,,14FFFFFF,54FFFFFF,ff,Reset DTC
,763,0,23,1,0,0,,19023b,5902ff,ff,Query DTC
# HVAC / CLIM #
,764,24,31,1,0,0,,22F1A0,62F1A0,ff,diagnosticVersion
764.6180.64,764,24,55,1,0,0,,22F18A,62F18A,2ff,systemSupplierIdentifier
764.6180.128,764,24,231,1,0,0,,22F194,62F194,2ff,systemSupplierECUSoftwareNumber
764.6180.144,764,24,79,1,0,0,,22F195,62F195,2ff,systemSupplierECUSoftwareVersionNumber
764.6121.26,764,24,39,.1,400,1,°C,224009,624009,ff,IH_IncarTemp
764.6121.36,764,24,31,.5,0,1,%,22423B,62423B,ff,IH_RHumidity
764.6143.86,764,24,31,1,0,0,,224266,624266,ff,IH_EcoModeRequest
764.6143.110,764,24,39,.25,200,1,°C,224347,624347,ff,IH_ExternalTemperature
764.6143.134,764,24,39,.1,0,1,bar,22426C,62426C,ff,IH_ACHighPressureSensor
764.6144.107,764,24,39,1,0,0,rpm,2243D8,6243D8,ff,IH_EcompRealSpeed
764.6145.29,764,24,31,.5,0,1,°C,224004,624004,ff,OLB_FP_LeftTempDisplay
699.8,764,24,31,.5,0,1,°C,224004,624004,ff,OLB_FP_LeftTempDisplay
764.6167.21,764,24,31,1,0,0,,224402,624402,ff,OH_ClimLoopMode,1:AC Mode;2:Deicing Mode;4:HeatPump Mode;6:Demisting Mode;7:Idle Mode
764.6167.40,764,24,39,.25,200,1,°C,224347,624347,ff,IH_ExternalTemperature
430.38,764,168,169,1,0,0,,999999,999999,ff,HV Battery Cooling State
430.40,764,24,39,.1,400,1,°C,224423,624423,ff,IH_HVBattEvapTempMeasure
432.36,764,24,31,1,0,0,,22441C,62441C,ff,VH_HVBatConditionningMode,0:NoRequest;1:CoolCabinCoupleByAir;2:CoolBattCoupleByAir;3:CoolBattAloneByAir;4:CoolCabinCouple
42a.30,764,24,39,.1,400,1,°C,22400A,62400A,ff,IH_EvapTemp
42a.48,764,24,31,1,0,0,,224409,624409,ff,IH_HPM_ClimLoopMode,0:Unavailable;1:AC Mode;2:AC deicing mode;3:AC to heat pump mode;4:Heat pump mode;5:Heat pump to AC mode;6:Not used;7:Idle mode
#HVAC
,764,0,7,1,0,0,,14FFFFFF,54FFFFFF,ff,Reset DTC
,764,0,23,1,0,0,,19023b,5902ff,ff,Query DTC
,764,24,31,.5,-32,1,°C,224360,624360,ff,OH_CabinTempTargetValue
# BCM #
,765,24,199,1,0,0,,22F18A,62F18A,2ff,systemSupplierIdentifier
,765,24,279,1,0,0,,22F194,62F194,2ff,systemSupplierECUSoftwareNumber
,765,24,279,1,0,0,,22F195,62F195,2ff,systemSupplierECUSoftwareVersionNumber
,765,24,31,1,0,0,,22F1A0,62F1A0,ff,diagnosticVersion
,765,0,7,1,0,0,,14FFFFFF,54FFFFFF,ff,Reset DTC
,765,0,23,1,0,0,,19023b,5902ff,ff,Query DTC
,765,16,16,1,0,0,,2171,6171,ff,PRESENCE_SSPP,0:without;1:with
,765,24,47,1,0,0,,2171,6171,ff,TPMS
,765,48,71,1,0,0,,2171,6171,ff,TPMS
,765,72,95,1,0,0,,2171,6171,ff,TPMS
,765,96,119,1,0,0,,2171,6171,ff,TPMS
# USM #
,76d,56,63,1,0,0,,2180,6180,ff,diagVersion
,76d,64,87,1,0,0,,2180,6180,2ff,Supplier (string!)
,76d,128,143,1,0,0,,2180,6180,ff,Soft
,76d,144,159,1,0,0,,2180,6180,ff,Version
,76d,0,7,1,0,0,,14FFFFFF,54FFFFFF,ff,Reset DTC
,76d,0,23,1,0,0,,19023b,5902ff,ff,Query DTC
,76d,0,23,1,0,0,,19023b,5902ff,ff,Query DTC
# Parking-Sonar #
,76e,24,535,1,0,0,,22F18A,62F18A,2ff,systemSupplierIdentifier
,76e,24,279,1,0,0,,22F194,62F194,2ff,systemSupplierECUSoftwareNumber
,76e,24,279,1,0,0,,22F195,62F195,2ff,systemSupplierECUSoftwareVersionNumber
,76e,24,31,1,0,0,,22F1A0,62F1A0,ff,diagnosticVersion
,76e,0,7,1,0,0,,14FFFFFF,54FFFFFF,ff,Reset DTC
,76e,0,23,1,0,0,,19023b,5902ff,ff,Query DTC
# AIRBAG-SRS #
,772,56,63,1,0,0,,2180,6180,ff,diagVersion
,772,64,87,1,0,0,,2180,6180,2ff,Supplier (string!)
,772,128,143,1,0,0,,2180,6180,ff,Soft
,772,144,159,1,0,0,,2180,6180,ff,Version
,772,0,7,1,0,0,,14FFFFFF,54FFFFFF,ff,Reset DTC
,772,0,23,1,0,0,,19023b,5902ff,ff,Query DTC
# INV-ME
,18daf1df,56,63,1,0,0,,2180,6180,ff,diagVersion
,18daf1df,64,87,1,0,0,,2180,6180,2ff,Supplier (string!)
,18daf1df,128,143,1,0,0,,2180,6180,ff,Soft
,18daf1df,144,159,1,0,0,,2180,6180,ff,Version
,18daf1df,0,7,1,0,0,,14FFFFFF,54FFFFFF,ff,Reset DTC
,18daf1df,0,23,1,0,0,,19023b,5902ff,ff,Query DTC
# 77e.623025.24,18daf1df,24,39,0.015625,15256,2,Nm,222002,622002,ff,Emotor torque estimation based on measured values
77e.623025.24,700,24,39,.5,0,1,Nm,22011F,62011F,1ff,Current Estimated Engine Torque Value
# BCB
793.5081.0,18daf1de,0,0,1,0,0,,1081,5081,ff,start diag
793.50c0.0,18daf1de,0,0,1,0,0,,10c0,50c0,ff,start diag
793.7e01.0,18daf1de,0,0,1,0,0,,3e01,7e01,ff,Tester present
793.6180.56,18daf1de,56,63,1,0,0,,2180,6180,ff,diagVersion
793.6180.64,18daf1de,64,87,1,0,0,,2180,6180,2ff,Supplier (string!)
793.6180.128,18daf1de,128,143,1,0,0,,2180,6180,ff,Soft
793.6180.144,18daf1de,144,159,1,0,0,,2180,6180,ff,Version
793.54.0,18daf1de,0,7,1,0,0,,14FFFFFF,54FFFFFF,ff,Reset DTC
793.5902ff.0,18daf1de,0,23,1,0,0,,19023b,5902ff,ff,Query DTC
793.625057.24,18daf1de,24,39,0.0625,32768,2,mA,225057,625057,ff,DataRead.Raw leakage current - DC part measurement
793.625058.24,18daf1de,24,39,0.0625,32768,2,mA,225058,625058,ff,DataRead.Raw leakage current - High Frequency 10kHz part measurement
793.625059.24,18daf1de,24,39,0.0625,32768,2,mA,225059,625059,ff,DataRead.Raw leakage current - High Frequency 1st part measurement
793.62505a.24,18daf1de,24,39,0.0625,32768,2,mA,22505a,62505a,ff,DataRead.Raw leakage current - Low Frequency part measurement (50Hz)
793.622001.24,18daf1de,24,39,.0625,3200,2,A,222001,622001,ff,Mains phase 1 current RMS value
# 793.625026.24,18daf1de,24,31,1,0,1,%,225026,625026,ff,J1772 control pilot raw duty cycle
793.62503a.24,18daf1de,24,39,.0625,3200,2,A,22503a,62503a,ff,Mains phase 2 current RMS
793.62503b.24,18daf1de,24,39,.0625,3200,2,A,22503b,62503b,ff,Mains phase 3 current RMS
793.625017.29,18daf1de,29,31,1,0,0,,225017,625017,ff,Mains current type,0:Nok;1:AC mono;2:AC tri;3:DC;4:AC bi
793.62502c.24,18daf1de,24,39,.5,32000,1,V,22502c,62502c,ff,Raw AC mains phase 1 measured voltage
793.62502d.24,18daf1de,24,39,.5,32000,1,V,22502d,62502d,ff,Raw AC mains phase 2 measured voltage
793.62502e.24,18daf1de,24,39,.5,32000,1,V,22502e,62502e,ff,Raw AC mains phase 3 measured voltage
793.62503f.24,18DAF1DE,24,39,.015625,0,2,V,22503F,62503F,ff,($503F) Mains phase 1-2 voltage RMS value
793.625041.24,18DAF1DE,24,39,.015625,0,2,V,225041,625041,ff,($5041) Mains phase 2-3 voltage RMS value
793.625042.24,18DAF1DE,24,39,.015625,0,2,V,225042,625042,ff,($5042) Mains phase 3-1 voltage RMS value
793.62504a.24,18daf1de,24,39,1,20000,0,W,22504a,62504a,ff,Mains active power consumed
793.625062.24,18daf1de,24,39,1,0,0,Ohm,225062,625062,ff,Mains ground resistance
793.625063.24,18daf1de,24,31,1,0,0,,225063,625063,ff,Supervisor state,0:Init;1:Wait;2:ClosingS2;3:InitType;4:InitLkg;5:InitChg;6:Charge;7:ZeroAmpMode;8:EndOfChg;9:OpeningS2;10:ReadyToSleep;11:EmergencyStop;12:InitChargeDF;13:OCPStop;14:WaitS2
793.625064.24,18daf1de,24,31,1,0,0,,225064,625064,ff,Leakage current diagnostic stored completion status,0:init;1:HF10;3:Mains Ground Default;5:Earth Current default;9:Ground Default;17:Means Leakage DC;33:Means Leakage LF;49:Means Leakage DC+LF;65:Means Leakage HF;81:Means Leakage DC+HF;97:Means Leakage LF+HF;113:Means Leakage DC+LF+HF
# LBC2 #
7b6.6180.64,18DAF1DC,24,535,1,0,0,,22F18A,62F18A,2ff,systemSupplierIdentifier
7b6.6180.128,18DAF1DC,24,55,1,0,0,,22F194,62F194,2ff,systemSupplierECUSoftwareNumber
7b6.6180.144,18DAF1DC,24,55,1,0,0,,22F195,62F195,2ff,systemSupplierECUSoftwareVersionNumber
7b6.6180.56,18DAF1DC,24,31,1,0,0,,22F1A0,62F1A0,ff,VDIAG
7b6.54.0,18daf1dc,0,7,1,0,0,,14FFFFFF,54FFFFFF,ff,Reset DTC
7b6.59020f.0,18daf1dc,0,23,1,0,0,,19023b,59020f,ff,Query DTC
# LBC #
7bb.6180.64,18DAF1DB,24,535,1,0,0,,22F18A,62F18A,2ff,systemSupplierIdentifier
7bb.6180.128,18DAF1DB,24,55,1,0,0,,22F194,62F194,2ff,systemSupplierECUSoftwareNumber
7bb.6180.144,18DAF1DB,24,55,1,0,0,,22F195,62F195,2ff,systemSupplierECUSoftwareVersionNumber
7bb.6180.56,18DAF1DB,24,31,1,0,0,,22F1A0,62F1A0,ff,VDIAG
7bb.54.0,18daf1db,0,7,1,0,0,,14FFFFFF,54FFFFFF,ff,Reset DTC
7bb.5902ff.0,18daf1db,0,23,1,0,0,,19023b,5902ff,ff,Query DTC
7bb.5003.0,18daf1db,0,23,1,0,0,,1003,5003,ff,StartDiagnosticSession.Extended
7bb.6101.336,18daf1db,24,39,0.01,0,2,kW,229018,629018,ff,Maximum battery input power
7bb.6103.192,18daf1db,24,39,0.01,300,2,%,229001,629001,ff,Real State of Charge
7ec.622002.24,18DAF1DB,24,39,.01,0,2,%,229002,629002,ff,Battery USOC(Wxx_usoc_avg)
# 7ec.623206.24,18DAF1DB,24,39,.1,0,1,%,2291BC,6291BC,ff,Battery SOH (Available Power calculation)(Zxx_sohap)
7ec.623206.24,18DAF1DB,24,39,.01,0,2,%,229003,629003,ff,Battery SOH(Zxx_sohe_avg)
7ec.623203.24,18daf1db,24,39,.1,0,2,V,229005,629005,ff,Pack voltage (LBC Can value)
7bb.6104.32,18daf1db,24,39,0.0625,640,2,°C,229131,629131,ff,Cell 1 Temperature
7bb.6104.56,18daf1db,24,39,0.0625,640,2,°C,229132,629132,ff,Cell 2 Temperature
7bb.6104.80,18daf1db,24,39,0.0625,640,2,°C,229133,629133,ff,Cell 3 Temperature
7bb.6104.104,18daf1db,24,39,0.0625,640,2,°C,229134,629134,ff,Cell 4 Temperature
7bb.6104.128,18daf1db,24,39,0.0625,640,2,°C,229135,629135,ff,Cell 5 Temperature
7bb.6104.152,18daf1db,24,39,0.0625,640,2,°C,229136,629136,ff,Cell 6 Temperature
7bb.6104.176,18daf1db,24,39,0.0625,640,2,°C,229137,629137,ff,Cell 7 Temperature
7bb.6104.200,18daf1db,24,39,0.0625,640,2,°C,229138,629138,ff,Cell 8 Temperature
7bb.6104.224,18daf1db,24,39,0.0625,640,2,°C,229139,629139,ff,Cell 9 Temperature
7bb.6104.248,18daf1db,24,39,0.0625,640,2,°C,22913a,62913a,ff,Cell 10 Temperature
7bb.6104.272,18daf1db,24,39,0.0625,640,2,°C,22913b,62913b,ff,Cell 11 Temperature
7bb.6104.296,18daf1db,24,39,0.0625,640,2,°C,22913c,62913c,ff,Cell 12 Temperature
7bb.6104.600,18daf1db,24,39,0.0625,640,2,°C,229012,629012,ff,Mean battery compartment temp
7bb.6107.16,18daf1db,16,23,1,0,0,,2107,6107,ff,Cell 1 Balancing switch
7bb.6107.24,18daf1db,24,31,1,0,0,,2107,6107,ff,Cell 2 Balancing switch
7bb.6107.32,18daf1db,32,39,1,0,0,,2107,6107,ff,Cell 3 Balancing switch
7bb.6107.40,18daf1db,40,47,1,0,0,,2107,6107,ff,Cell 4 Balancing switch
7bb.6107.48,18daf1db,48,55,1,0,0,,2107,6107,ff,Cell 5 Balancing switch
7bb.6107.56,18daf1db,56,63,1,0,0,,2107,6107,ff,Cell 6 Balancing switch
7bb.6107.64,18daf1db,64,71,1,0,0,,2107,6107,ff,Cell 7 Balancing switch
7bb.6107.72,18daf1db,72,79,1,0,0,,2107,6107,ff,Cell 8 Balancing switch
7bb.6107.80,18daf1db,80,87,1,0,0,,2107,6107,ff,Cell 9 Balancing switch
7bb.6107.88,18daf1db,88,95,1,0,0,,2107,6107,ff,Cell 10 Balancing switch
7bb.6107.96,18daf1db,96,102,1,0,0,,2107,6107,ff,Cell 11 Balancing switch
7bb.6107.104,18daf1db,104,111,1,0,0,,2107,6107,ff,Cell 12 Balancing switch
7bb.6141.16,18daf1db,24,39,0.000976563,0,3,V,229021,629021,ff,Cell 01 V
7bb.6141.32,18daf1db,24,39,0.000976563,0,3,V,229022,629022,ff,Cell 02 V
7bb.6141.48,18daf1db,24,39,0.000976563,0,3,V,229023,629023,ff,Cell 03 V
7bb.6141.64,18daf1db,24,39,0.000976563,0,3,V,229024,629024,ff,Cell 04 V
7bb.6141.80,18daf1db,24,39,0.000976563,0,3,V,229025,629025,ff,Cell 05 V
7bb.6141.96,18daf1db,24,39,0.000976563,0,3,V,229026,629026,ff,Cell 06 V
7bb.6141.112,18daf1db,24,39,0.000976563,0,3,V,229027,629027,ff,Cell 07 V
7bb.6141.128,18daf1db,24,39,0.000976563,0,3,V,229028,629028,ff,Cell 08 V
7bb.6141.144,18daf1db,24,39,0.000976563,0,3,V,229029,629029,ff,Cell 09 V
7bb.6141.160,18daf1db,24,39,0.000976563,0,3,V,22902a,62902a,ff,Cell 10 V
7bb.6141.176,18daf1db,24,39,0.000976563,0,3,V,22902b,62902b,ff,Cell 11 V
7bb.6141.192,18daf1db,24,39,0.000976563,0,3,V,22902c,62902c,ff,Cell 12 V
7bb.6141.208,18daf1db,24,39,0.000976563,0,3,V,22902d,62902d,ff,Cell 13 V
7bb.6141.224,18daf1db,24,39,0.000976563,0,3,V,22902e,62902e,ff,Cell 14 V
7bb.6141.240,18daf1db,24,39,0.000976563,0,3,V,22902f,62902f,ff,Cell 15 V
7bb.6141.256,18daf1db,24,39,0.000976563,0,3,V,229030,629030,ff,Cell 16 V
7bb.6141.272,18daf1db,24,39,0.000976563,0,3,V,229031,629031,ff,Cell 17 V
7bb.6141.288,18daf1db,24,39,0.000976563,0,3,V,229032,629032,ff,Cell 18 V
7bb.6141.304,18daf1db,24,39,0.000976563,0,3,V,229033,629033,ff,Cell 19 V
7bb.6141.320,18daf1db,24,39,0.000976563,0,3,V,229034,629034,ff,Cell 20 V
7bb.6141.336,18daf1db,24,39,0.000976563,0,3,V,229035,629035,ff,Cell 21 V
7bb.6141.352,18daf1db,24,39,0.000976563,0,3,V,229036,629036,ff,Cell 22 V
7bb.6141.368,18daf1db,24,39,0.000976563,0,3,V,229037,629037,ff,Cell 23 V
7bb.6141.384,18daf1db,24,39,0.000976563,0,3,V,229038,629038,ff,Cell 24 V
7bb.6141.400,18daf1db,24,39,0.000976563,0,3,V,229039,629039,ff,Cell 25 V
7bb.6141.416,18daf1db,24,39,0.000976563,0,3,V,22903a,62903a,ff,Cell 26 V
7bb.6141.432,18daf1db,24,39,0.000976563,0,3,V,22903b,62903b,ff,Cell 27 V
7bb.6141.448,18daf1db,24,39,0.000976563,0,3,V,22903c,62903c,ff,Cell 28 V
7bb.6141.464,18daf1db,24,39,0.000976563,0,3,V,22903d,62903d,ff,Cell 29 V
7bb.6141.480,18daf1db,24,39,0.000976563,0,3,V,22903e,62903e,ff,Cell 30 V
7bb.6141.496,18daf1db,24,39,0.000976563,0,3,V,22903f,62903f,ff,Cell 31 V
7bb.6141.512,18daf1db,24,39,0.000976563,0,3,V,229041,629041,ff,Cell 32 V
7bb.6141.528,18daf1db,24,39,0.000976563,0,3,V,229042,629042,ff,Cell 33 V
7bb.6141.544,18daf1db,24,39,0.000976563,0,3,V,229043,629043,ff,Cell 34 V
7bb.6141.560,18daf1db,24,39,0.000976563,0,3,V,229044,629044,ff,Cell 35 V
7bb.6141.576,18daf1db,24,39,0.000976563,0,3,V,229045,629045,ff,Cell 36 V
7bb.6141.592,18daf1db,24,39,0.000976563,0,3,V,229046,629046,ff,Cell 37 V
7bb.6141.608,18daf1db,24,39,0.000976563,0,3,V,229047,629047,ff,Cell 38 V
7bb.6141.624,18daf1db,24,39,0.000976563,0,3,V,229048,629048,ff,Cell 39 V
7bb.6141.640,18daf1db,24,39,0.000976563,0,3,V,229049,629049,ff,Cell 40 V
7bb.6141.656,18daf1db,24,39,0.000976563,0,3,V,22904a,62904a,ff,Cell 41 V
7bb.6141.672,18daf1db,24,39,0.000976563,0,3,V,22904b,62904b,ff,Cell 42 V
7bb.6141.688,18daf1db,24,39,0.000976563,0,3,V,22904c,62904c,ff,Cell 43 V
7bb.6141.704,18daf1db,24,39,0.000976563,0,3,V,22904d,62904d,ff,Cell 44 V
7bb.6141.720,18daf1db,24,39,0.000976563,0,3,V,22904e,62904e,ff,Cell 45 V
7bb.6141.736,18daf1db,24,39,0.000976563,0,3,V,22904f,62904f,ff,Cell 46 V
7bb.6141.752,18daf1db,24,39,0.000976563,0,3,V,229050,629050,ff,Cell 47 V
7bb.6141.768,18daf1db,24,39,0.000976563,0,3,V,229051,629051,ff,Cell 48 V
7bb.6141.784,18daf1db,24,39,0.000976563,0,3,V,229052,629052,ff,Cell 49 V
7bb.6141.800,18daf1db,24,39,0.000976563,0,3,V,229053,629053,ff,Cell 50 V
7bb.6141.816,18daf1db,24,39,0.000976563,0,3,V,229054,629054,ff,Cell 51 V
7bb.6141.832,18daf1db,24,39,0.000976563,0,3,V,229055,629055,ff,Cell 52 V
7bb.6141.848,18daf1db,24,39,0.000976563,0,3,V,229056,629056,ff,Cell 53 V
7bb.6141.864,18daf1db,24,39,0.000976563,0,3,V,229057,629057,ff,Cell 54 V
7bb.6141.880,18daf1db,24,39,0.000976563,0,3,V,229058,629058,ff,Cell 55 V
7bb.6141.896,18daf1db,24,39,0.000976563,0,3,V,229059,629059,ff,Cell 56 V
7bb.6141.912,18daf1db,24,39,0.000976563,0,3,V,22905a,62905a,ff,Cell 57 V
7bb.6141.928,18daf1db,24,39,0.000976563,0,3,V,22905b,62905b,ff,Cell 58 V
7bb.6141.944,18daf1db,24,39,0.000976563,0,3,V,22905c,62905c,ff,Cell 59 V
