# SID (defaults to ID.startBit.[responseId]), ID (hex), startBit, endBit, resolution, offset (aplied BEFORE resolution multiplication), decimals, unit, requestID (hex string), responseID (hex string), options (hex, see MainActivity for definitions), optional name, optional list
# 130,44,55,-3,4094,0,Nm,,,ff,DriverBrakeWheelTq_Req
# Note that in the next line the resolution is negated from the original definition, to match 130.44
,7b6,16,23,1,0,0,,19023b,59020f,ff,Query DTC
# LBC
,7bb,336,351,0.01,0,2,kW,2101,6101,ff,Maximum battery input power
,7bb,192,207,0.01,0,2,%,2103,6103,ff,Real State of Charge
,7bb,32,39,1,40,0,°C,2104,6104,ff,Cell 1 Temperature
,7bb,56,63,1,40,0,°C,2104,6104,ff,Cell 2 Temperature
,7bb,80,87,1,40,0,°C,2104,6104,ff,Cell 3 Temperature
,7bb,104,111,1,40,0,°C,2104,6104,ff,Cell 4 Temperature
,7bb,128,135,1,40,0,°C,2104,6104,ff,Cell 5 Temperature
,7bb,152,159,1,40,0,°C,2104,6104,ff,Cell 6 Temperature
,7bb,176,183,1,40,0,°C,2104,6104,ff,Cell 7 Temperature
,7bb,200,207,1,40,0,°C,2104,6104,ff,Cell 8 Temperature
,7bb,224,231,1,40,0,°C,2104,6104,ff,Cell 9 Temperature
,7bb,248,255,1,40,0,°C,2104,6104,ff,Cell 10 Temperature
,7bb,272,279,1,40,0,°C,2104,6104,ff,Cell 11 Temperature
,7bb,296,303,1,40,0,°C,2104,6104,ff,Cell 12 Temperature
,7bb,600,607,1,40,0,degC,2104,6104,ff,21_04_#76_Average_Battery_Temperature
,7bb,16,23,1,0,0,,2107,6107,ff,Cell 1 Balancing switch
,7bb,24,31,1,0,0,,2107,6107,ff,Cell 2 Balancing switch
,7bb,32,39,1,0,0,,2107,6107,ff,Cell 3 Balancing switch
,7bb,40,47,1,0,0,,2107,6107,ff,Cell 4 Balancing switch
,7bb,48,55,1,0,0,,2107,6107,ff,Cell 5 Balancing switch
,7bb,56,63,1,0,0,,2107,6107,ff,Cell 6 Balancing switch
,7bb,64,71,1,0,0,,2107,6107,ff,Cell 7 Balancing switch
,7bb,72,79,1,0,0,,2107,6107,ff,Cell 8 Balancing switch
,7bb,80,87,1,0,0,,2107,6107,ff,Cell 9 Balancing switch
,7bb,88,95,1,0,0,,2107,6107,ff,Cell 10 Balancing switch
,7bb,96,102,1,0,0,,2107,6107,ff,Cell 11 Balancing switch
,7bb,104,111,1,0,0,,2107,6107,ff,Cell 12 Balancing switch
,7bb,32,39,1,0,0,°C,2104,6104,105,Cell 1 Balancing switch
,7bb,56,63,1,0,0,°C,2104,6104,105,Cell 2 Balancing switch
,7bb,80,87,1,0,0,°C,2104,6104,105,Cell 3 Balancing switch
,7bb,104,111,1,0,0,°C,2104,6104,105,Cell 4 Balancing switch
,7bb,16,31,0.001,0,3,V,2141,6141,ff,Cell 01 V
,7bb,32,47,0.001,0,3,V,2141,6141,ff,Cell 02 V
,7bb,48,63,0.001,0,3,V,2141,6141,ff,Cell 03 V
,7bb,64,79,0.001,0,3,V,2141,6141,ff,Cell 04 V
,7bb,80,95,0.001,0,3,V,2141,6141,ff,Cell 05 V
,7bb,96,111,0.001,0,3,V,2141,6141,ff,Cell 06 V
,7bb,112,127,0.001,0,3,V,2141,6141,ff,Cell 07 V
,7bb,128,143,0.001,0,3,V,2141,6141,ff,Cell 08 V
,7bb,144,159,0.001,0,3,V,2141,6141,ff,Cell 09 V
,7bb,160,175,0.001,0,3,V,2141,6141,ff,Cell 10 V
,7bb,176,191,0.001,0,3,V,2141,6141,ff,Cell 11 V
,7bb,192,207,0.001,0,3,V,2141,6141,ff,Cell 12 V
,7bb,208,223,0.001,0,3,V,2141,6141,ff,Cell 13 V
,7bb,224,239,0.001,0,3,V,2141,6141,ff,Cell 14 V
,7bb,240,255,0.001,0,3,V,2141,6141,ff,Cell 15 V
,7bb,256,271,0.001,0,3,V,2141,6141,ff,Cell 16 V
,7bb,272,287,0.001,0,3,V,2141,6141,ff,Cell 17 V
,7bb,288,303,0.001,0,3,V,2141,6141,ff,Cell 18 V
,7bb,304,319,0.001,0,3,V,2141,6141,ff,Cell 19 V
,7bb,320,335,0.001,0,3,V,2141,6141,ff,Cell 20 V
,7bb,336,351,0.001,0,3,V,2141,6141,ff,Cell 21 V
,7bb,352,367,0.001,0,3,V,2141,6141,ff,Cell 22 V
,7bb,368,383,0.001,0,3,V,2141,6141,ff,Cell 23 V
,7bb,384,399,0.001,0,3,V,2141,6141,ff,Cell 24 V
,7bb,400,415,0.001,0,3,V,2141,6141,ff,Cell 25 V
,7bb,416,431,0.001,0,3,V,2141,6141,ff,Cell 26 V
,7bb,432,447,0.001,0,3,V,2141,6141,ff,Cell 27 V
,7bb,448,463,0.001,0,3,V,2141,6141,ff,Cell 28 V
,7bb,464,479,0.001,0,3,V,2141,6141,ff,Cell 29 V
,7bb,480,495,0.001,0,3,V,2141,6141,ff,Cell 30 V
,7bb,496,511,0.001,0,3,V,2141,6141,ff,Cell 31 V
,7bb,512,527,0.001,0,3,V,2141,6141,ff,Cell 32 V
,7bb,528,543,0.001,0,3,V,2141,6141,ff,Cell 33 V
,7bb,544,559,0.001,0,3,V,2141,6141,ff,Cell 34 V
,7bb,560,575,0.001,0,3,V,2141,6141,ff,Cell 35 V
,7bb,576,591,0.001,0,3,V,2141,6141,ff,Cell 36 V
,7bb,592,607,0.001,0,3,V,2141,6141,ff,Cell 37 V
,7bb,608,623,0.001,0,3,V,2141,6141,ff,Cell 38 V
,7bb,624,639,0.001,0,3,V,2141,6141,ff,Cell 39 V
,7bb,640,655,0.001,0,3,V,2141,6141,ff,Cell 40 V
,7bb,656,671,0.001,0,3,V,2141,6141,ff,Cell 41 V
,7bb,672,687,0.001,0,3,V,2141,6141,ff,Cell 42 V
,7bb,688,703,0.001,0,3,V,2141,6141,ff,Cell 43 V
,7bb,704,719,0.001,0,3,V,2141,6141,ff,Cell 44 V
,7bb,720,735,0.001,0,3,V,2141,6141,ff,Cell 45 V
,7bb,736,751,0.001,0,3,V,2141,6141,ff,Cell 46 V
,7bb,752,767,0.001,0,3,V,2141,6141,ff,Cell 47 V
,7bb,768,783,0.001,0,3,V,2141,6141,ff,Cell 48 V
,7bb,784,799,0.001,0,3,V,2141,6141,ff,Cell 49 V
,7bb,800,815,0.001,0,3,V,2141,6141,ff,Cell 50 V
,7bb,816,831,0.001,0,3,V,2141,6141,ff,Cell 51 V
,7bb,832,847,0.001,0,3,V,2141,6141,ff,Cell 52 V
,7bb,848,863,0.001,0,3,V,2141,6141,ff,Cell 53 V
,7bb,864,879,0.001,0,3,V,2141,6141,ff,Cell 54 V
,7bb,880,895,0.001,0,3,V,2141,6141,ff,Cell 55 V
,7bb,896,911,0.001,0,3,V,2141,6141,ff,Cell 56 V
,7bb,912,927,0.001,0,3,V,2141,6141,ff,Cell 57 V
,7bb,928,943,0.001,0,3,V,2141,6141,ff,Cell 58 V
,7bb,944,959,0.001,0,3,V,2141,6141,ff,Cell 59 V
,7bb,960,975,0.001,0,3,V,2141,6141,ff,Cell 60 V
,7bb,976,991,0.001,0,3,V,2141,6141,ff,Cell 61 V
,7bb,992,1007,0.001,0,3,V,2141,6141,ff,Cell 62 V
,7bb,16,31,0.001,0,3,V,2142,6142,ff,Cell 63 V
,7bb,32,47,0.001,0,3,V,2142,6142,ff,Cell 64 Vl
,7bb,48,63,0.001,0,3,V,2142,6142,ff,Cell 65 V
,7bb,64,79,0.001,0,3,V,2142,6142,ff,Cell 66 V
,7bb,80,95,0.001,0,3,V,2142,6142,ff,Cell 67 V
,7bb,96,111,0.001,0,3,V,2142,6142,ff,Cell 68 V
,7bb,112,127,0.001,0,3,V,2142,6142,ff,Cell 69 V
,7bb,128,143,0.001,0,3,V,2142,6142,ff,Cell 70 V
,7bb,144,159,0.001,0,3,V,2142,6142,ff,Cell 71 V
,7bb,160,175,0.001,0,3,V,2142,6142,ff,Cell 72 V
,7bb,176,191,0.001,0,3,V,2142,6142,ff,Cell 73 V
,7bb,192,207,0.001,0,3,V,2142,6142,ff,Cell 74 V
,7bb,208,223,0.001,0,3,V,2142,6142,ff,Cell 75 V
,7bb,224,239,0.001,0,3,V,2142,6142,ff,Cell 76 V
,7bb,240,255,0.001,0,3,V,2142,6142,ff,Cell 77 V
,7bb,256,271,0.001,0,3,V,2142,6142,ff,Cell 78 V
,7bb,272,287,0.001,0,3,V,2142,6142,ff,Cell 79 V
,7bb,288,303,0.001,0,3,V,2142,6142,ff,Cell 80 V
,7bb,304,319,0.001,0,3,V,2142,6142,ff,Cell 81 V
,7bb,320,335,0.001,0,3,V,2142,6142,ff,Cell 82 V
,7bb,336,351,0.001,0,3,V,2142,6142,ff,Cell 83 V
,7bb,352,367,0.001,0,3,V,2142,6142,ff,Cell 84 V
,7bb,368,383,0.001,0,3,V,2142,6142,ff,Cell 85 V
,7bb,384,399,0.001,0,3,V,2142,6142,ff,Cell 86 V
,7bb,400,415,0.001,0,3,V,2142,6142,ff,Cell 87 V
,7bb,416,431,0.001,0,3,V,2142,6142,ff,Cell 88 V
,7bb,432,447,0.001,0,3,V,2142,6142,ff,Cell 89 V
,7bb,448,463,0.001,0,3,V,2142,6142,ff,Cell 90 V
,7bb,464,479,0.001,0,3,V,2142,6142,ff,Cell 91 V
,7bb,480,495,0.001,0,3,V,2142,6142,ff,Cell 92 V
,7bb,496,511,0.001,0,3,V,2142,6142,ff,Cell 93 V
,7bb,512,527,0.001,0,3,V,2142,6142,ff,Cell 94 V
,7bb,528,543,0.001,0,3,V,2142,6142,ff,Cell 95 V
,7bb,544,559,0.001,0,3,V,2142,6142,ff,Cell 96 V
,7bb,96,119,1,0,0,km,2161,6161,ff,Battery mileage in km
,7bb,120,151,1,0,0,kWh,2161,6161,ff,kWh from beginning of Battery life
,7bb,16,47,1,0,0,,2162,6162,ff,21_62_03_Serial_Number (FIN)
,7bb,48,63,1,0,0,,2166,6166,ff,Full Charge counter
,7bb,64,79,1,0,0,,2166,6166,ff,Partial Charge counter
,7bb,56,63,1,0,0,,2180,6180,ff,diagVersion
,7bb,64,87,1,0,0,,2180,6180,2ff,Supplier (string!)
,7bb,128,143,1,0,0,,2180,6180,ff,Soft
,7bb,144,159,1,0,0,,2180,6180,ff,Version
,7bb,0,7,1,0,0,,14ffffff,54ffffff,ff,Reset DTC
,7bb,16,23,1,0,0,,19023b,5902ff,ff,Query DTC
# UBP
,7bc,56,63,1,0,0,,2180,6180,ff,diagVersion
,7bc,64,87,1,0,0,,2180,6180,2ff,Supplier (string!)
,7bc,128,143,1,0,0,,2180,6180,ff,Soft
,7bc,144,159,1,0,0,,2180,6180,ff,Version
,7bc,0,7,1,0,0,,14ffffff,54ffffff,ff,Reset DTC
,7bc,16,23,1,0,0,,19023b,5902ff,ff,Query DTC
,7bc,28,39,1,4094,0,N·m,224B7D,624B7D,ff,Total Hydraulic brake wheels torque request
# TCU
,7da,56,63,1,0,0,,2180,6180,ff,diagVersion
,7da,64,87,1,0,0,,2180,6180,2ff,Supplier (string!)
,7da,128,143,1,0,0,,2180,6180,ff,Soft
,7da,144,159,1,0,0,,2180,6180,ff,Version
,7da,0,7,1,0,0,,14ffffff,54ffffff,ff,Reset DTC
,7da,16,23,1,0,0,,19023b,5902ff,ff,Query DTC
# EVC
,7ec,56,63,1,0,0,,2180,6180,ff,diagVersion
,7ec,64,87,1,0,0,,2180,6180,2ff,Supplier (string!)
,7ec,128,143,1,0,0,,2180,6180,ff,Soft
,7ec,144,159,1,0,0,,2180,6180,ff,Version
,7ec,0,7,1,0,0,,14ffffff,54ffffff,ff,Reset DTC
,7ec,16,23,1,0,0,,19023b,5902ff,ff,Query DTC
,7ec,24,39,.02,0,2,%,222002,622002,ff,State Of Charge (SOC) HV battery
,7ec,24,39,.01,0,2,V,222005,622005,ff,Battery voltage 14v
,7ec,24,47,1,0,0,km,222006,622006,ff,Total vehicle distance
,7ec,24,39,.00125,0,0,-,22202E,62202E,ff,Accelerator pedal position
,7ec,24,39,.03125,32768,2,N.m,222243,622243,1ff,Final effective torque request to the electric motor (EM)
,7ec,24,39,.03125,32768,2,N.m,222245,622245,ff,Limited electrical motor (EM) effective torque setpoint
,7ec,24,39,.03125,32768,2,N.m,222246,622246,ff,Electrical motor (EM) maximum effective torque available
,7ec,24,39,.03125,32768,2,N.m,222247,622247,ff,Minimum effective torque that can be requested to the electrical motor (EM)
,7ec,24,31,.390625,0,1,%,223028,623028,ff,DCDC Load
,7ec,24,39,.5,0,1,V,223203,623203,ff,HV LBC voltage measure
,7ec,24,39,.25,32768,1,A,223204,623204,ff,HV LBC current measure
,7ec,24,31,1,0,0,%,223206,623206,ff,State Of Health (SOH) HV battery
,7ec,24,31,1,1,0,,223318,623318,ff,Motor Water pump speed
,7ec,24,31,1,1,0,,223319,623319,ff,Charger pump speed
,7ec,24,31,1,1,0,,22331A,62331A,ff,Heater water pump speed
#,7ec,24,47,0.001,1,0,kWh,2233dc,6233dc,ff,Consumed domestic energy
,7ec,240,263,1,0,0,km,2233d4,6233d4,ff,odometer history 1
,7ec,216,239,1,0,0,km,2233d4,6233d4,ff,odometer history 2
,7ec,192,215,1,0,0,km,2233d4,6233d4,ff,odometer history 3
,7ec,168,191,1,0,0,km,2233d4,6233d4,ff,odometer history 4
,7ec,144,167,1,0,0,km,2233d4,6233d4,ff,odometer history 5
,7ec,120,143,1,0,0,km,2233d4,6233d4,ff,odometer history 6
