# SID (defaults to ID.startBit.[responseId]), ID (hex), startBit, endBit, resolution, offset (aplied BEFORE resolution multiplication), decimals, unit, requestID (hex string), responseID (hex string), options (hex, see MainActivity for definitions), optional name, optional list
#
# FFC is not displayed in the DTC activity so doe not require Tests and Dtcs
# Other than the ISO-TP based fields, FCC needs to have it's frames defined
# Source: X10 CAN_V v4.0 officiel 01072011 65610-2011-173.xls
#
,62d,10,19,0.1,0,0,kWh/100km,,,ff,Best Average Consumption
,62d,20,28,100,0,0,W,,,ff,BCB Power Mains
,634,0,1,1,0,0,,,,ff,TCU Refuse to Sleep
,634,2,3,1,0,0,,,,ff,Ecall Function Failure Display
,634,4,7,1,0,0,,,,ff,ECALL State Display
,634,8,14,15,0,0,min,,,ff,Charging Timer Value Status
,634,15,15,1,0,0,,,,ff,Remote Pre AC Activation
,634,16,17,1,0,0,,,,ff,Charging Timer Status
,634,18,19,1,0,0,,,,ff,Charge Prohibited
,634,20,21,1,0,0,,,,ff,Charge Authorization
,634,22,23,1,0,0,,,,ff,External Charging Manager
,637,0,9,10,0,0,kWh,,,ff,Consumption Since Mission Start
,637,10,19,10,0,0,kWh,,,ff,Recovery Since Mission Start
,637,20,29,10,0,0,kWh,,,ff,Aux Consumption Since Mission Start
,637,32,38,1,0,0,%,,,ff,Speed Score Indicator Display
,637,40,51,1,0,0,kWh,,,ff,Total Recovery
,637,52,52,1,0,0,,,,ff,Open Charge Flap Warning Display
,638,0,7,1,80,0,kW,,,ff,Traction Instant Consumption
,638,8,17,1,0,0,km,,,ff,Vehicle Autonomy Min
,638,18,27,1,0,0,km,,,ff,Vehicle Autonomy Max
,638,32,36,1,0,0,kW,,,ff,AuxInstant Consumption
,638,37,39,1,0,0,,,,ff,Battery 14v To Be Changed Display
,646,1,3,1,0,0,,,,ff,Trip Unit Consumption
,646,4,5,1,0,0,,,,ff,Trip Unit Distance
,646,6,15,0.1,0,1,kWh/100km,,,ff,Average trip B consumpion
,646,16,32,0.1,0,1,km,,,ff,Trip B distance
,646,33,47,0.1,0,1,kWh,,,ff,trip B consumption
,646,48,59,0.1,0,1,km/h,,,ff,Average trip B speed
,650,1,2,1,0,0,,,,ff,Energy Flow For Energy Recovering Display
,650,6,7,1,0,0,,,,ff,Energy Flow For Traction Display
,650,8,9,1,0,0,,,,ff,Short Range Display
,650,10,11,1,0,0,,,,ff,Quick Drop Iteration Exceeded Display
,650,12,13,1,0,0,,,,ff,Quick Drop Lock Failure Display
,650,14,15,1,0,0,,,,ff,Quick Drop Unlocked Display
,650,16,22,1,0,0,%,,,ff,Advisor Econometer
,650,30,31,1,0,0,,,,ff,Cranking Plugged Display
,650,40,41,1,0,0,,,,ff,Clim Programmed PC Display
,650,42,44,1,0,0,,,,ff,Pre Heating State Display
,653,0,0,1,0,0,,,,ff,Crash Detected
,653,1,1,1,0,0,,,,ff,Crash DetectionOutOfOrder
,653,8,9,1,0,0,,,,ff,Driver Safety Belt Reminder
,653,10,11,1,0,0,,,,ff,Front Passenger Safety Belt Reminder
,653,12,12,1,0,0,,,,ff,Passenger AIRBAG Inhibition
,653,13,13,1,0,0,,,,ff,AIRBAG Malfunction
,653,14,15,1,0,0,,,,ff,Second Row Center Safety Belt State
,653,16,17,1,0,0,,,,ff,Second Row Left Safety Belt State
,653,18,19,1,0,0,,,,ff,Second Row Right Safety Belt State
,653,20,20,1,0,0,,,,ff,Valid AIRBAG Information
,654,2,2,1,0,0,,,,ff,Charging Plug Connected
,654,3,3,1,0,0,,,,ff,Driver Walk Away Engine ON
,654,4,4,1,0,0,,,,ff,HVBatteryUnballastAlert
,654,25,31,1,0,0,,,,ff,State of Charge
,654,32,41,1,0,0,min,,,ff,Time to Full
,654,42,51,1,0,0,km,,,ff,Available Distance
,654,52,61,0.1,0,1,kWh/100km,,,ff,Average Consumption
,654,62,62,1,0,0,,,,ff,HV Battery Low
,656,3,3,1,0,0,,,,ff,Trip Data Reset
,656,21,31,1,0,0,min,,,ff,Cluster Scheduled Time
,656,32,42,1,0,0,min,,,ff,Cluster Scheduled Time 2
,656,48,55,1,40,0,°C,,,e2,External Temp
,656,56,57,1,0,0,,,,e2,Clim PC Customer Activation
,657,0,1,1,0,0,,,,ff,PreHeatingActivationRequest
,657,8,9,1,0,0,,,,ff,PreHeatingActivationRequestedByKey
,657,10,11,1,0,0,,,,ff,TechnicalWakeUpType
,657,12,13,1,0,0,,,,ff,UnlockChargingPlugRequestedByKey
,658,0,31,1,0,0,,,,ff,Battery Serial N°
,658,33,39,1,0,0,%,,,ff,Battery Health
,658,42,42,1,0,0,,,,ff,Charging
,65b,0,10,1,0,0,min,,,ff,Schedule timer 1 min
,65b,12,22,1,0,0,min,,,ff,Schedule timer 2 min
,65b,24,30,1,0,0,%,,,ff,Fluent driver
,65b,33,34,1,0,0,,,,ff,Economy Mode displayed
,65b,39,40,1,0,0,,,,ff,Consider eco mode
,65b,41,43,1,0,0,,,,ff,Charging Status Display
,65b,44,45,1,0,0,,,,ff,Set park for charging
,665,0,1,1,0,0,,,,ff,Auto Lock Up Activation Request
,665,13,15,1,0,0,,,,ff,Front Park Assist Volume Req
,665,16,17,1,0,0,,,,ff,Rear Park Assist Activation Req
,665,28,29,1,0,0,,,,ff,Auto Rear Wiper Activation Request
,665,40,41,1,0,0,,,,ff,Charging Timer Request
,665,42,48,15,0,0,min,,,ff,Charging Timer Value Request
,666,0,0,1,0,0,,,,ff,ESP In Regulation Display Request
,666,1,1,1,0,0,,,,ff,ESP In Default Display Request
,666,3,3,1,0,0,,,,ff,ASR Activation State For Display
,666,4,4,1,0,0,,,,ff,ABS In Default Display Request
,666,6,6,1,0,0,,,,ff,EBV In Default Display Request
,666,7,7,1,0,0,,,,ff,Emergency Braking Failure
,666,8,8,1,0,0,,,,ff,ABS-ESP Lamps Auto Check
,666,14,14,1,0,0,,,,ff,ABS or ESP In Calibrating Diag
,666,15,15,1,0,0,,,,ff,ABS or ESP To Be Calibrated
,666,23,23,1,0,0,,,,ff,HSA Failure Display Request
,668,0,1,1,0,0,,,,ff,Clim AQS Activation State
,668,4,7,1,0,0,,,,ff,AQM Frag Intensity State
,668,8,10,1,0,0,,,,ff,AQM Frag Select State
,668,11,13,1,0,0,,,,ff,AQM Ioniser Mode State
,668,14,15,1,0,0,,,,ff,Ioniser Auto Launch State
,66a,5,7,1,0,0,,,,ff,Cruise Control Mode
,66a,8,15,1,0,0,km/h,,,ff,Cruise Control Speed
,66a,16,16,1,0,0,,,,ff,Cruise Control OverSpeed
,66d,0,1,1,0,0,,,,ff,Braking System Defective Display
,66d,2,3,1,0,0,,,,ff,Braking System To Be Checked Display
,66d,4,5,1,0,0,,,,ff,UBP To Be Calibrated
,66d,6,7,1,0,0,,,,ff,UBP In Calibrating Diag
,66d,8,9,1,0,0,,,,ff,UBP Lamp Auto Check
,673,0,0,1,0,0,,,,ff,Speed pressure misadaptation
,673,2,4,1,0,0,,,,ff,Rear right wheel state
,673,5,7,1,0,0,,,,ff,Rear left wheel state
,673,8,10,1,0,0,,,,ff,Front right wheel state
,673,11,13,1,0,0,,,,ff,Front left wheel state
,673,16,23,13.725,0,0,mbar,,,ff,Rear right wheel pressure
,673,24,31,13.725,0,0,mbar,,,ff,Rear left wheel pressure
,673,32,39,13.725,0,0,mbar,,,ff,Front right wheel pressure
,673,40,47,13.725,0,0,mbar,,,ff,Front left wheel pressure
,68b,0,3,1,0,0,,,,ff,MM action counter
,68c,21,31,1,0,0,min,,,ff,Local Time
,699,0,1,1,0,0,,,,e2,Clima off Request display
,699,2,3,1,0,0,,,,e2,Clima read defrost Request display
,699,4,6,1,1,0,,,,e2,Cima mode
,699,8,15,0.5,0,0,°C,,,e2,Temperature
,699,16,19,1,0,0,,,,e2,Clima Flow
,699,20,21,1,0,0,,,,e2,Forced recycling
,699,22,23,1,0,0,,,,e2,
,699,24,27,1,0,0,,,,e2,
,699,28,31,1,0,0,,,,e2,Clim Last Func Modified By Customer
,699,32,33,1,0,0,,,,e2,Clim MMI Activation Request
,699,34,39,2,0,0,%,,,e2,Clim AQS Indicator
,699,40,45,1,0,0,min,,,e2,Clim AQM Ioniser Max Timer Display
,699,46,51,1,0,0,min,,,e2,Clim AQM Ioniser Timer Display
,699,52,53,1,0,0,,,,e2,Clim Auto Display
,699,54,55,1,0,0,,,,e2,Clim AC Off Display
,699,56,57,1,0,0,,,,e2,Clim Clearness Display
,699,58,59,1,0,0,,,,e2,Clim Display Menu PC
,699,60,61,1,0,0,,,,e2,Energy Flow For Thermal Comfort Display
,699,63,63,1,0,0,,,,e2,Clim Eco Low Soc Display
,69f,0,31,1,0,0,,,,ff,Car Serial N°
,6f8,0,1,1,0,0,,,,ff,USM Refuse to Sleep
,6f8,4,4,1,0,0,,,,ff,Ignition Supply Confirmation
,6f8,5,5,1,0,0,,,,ff,Front Wiper Stop Position
,6f8,6,7,1,0,0,,,,ff,Front Wiper Status
,6f8,11,11,1,0,0,,,,ff,Ignition Control State
,6f8,16,23,0.0625,0,2,V,,,ff,14V Battery Voltage
,6fb,8,9,1,0,0,,,,ff,Global Vehicle Warning State
,6fb,32,39,250,0,0,km,,,ff,Fixed Maintenance Range
